X,Y,Z,mag
-0.066368,-1.2165839999999999,-0.266448,1.25
-0.059536,-1.22,-0.267912,1.25
-0.039528,-1.22732,-0.272792,1.26
-0.02928,-1.236592,-0.30841599999999997,1.27
-0.0366,-1.238056,-0.305488,1.28
-0.034159999999999996,-1.244888,-0.304512,1.28
-0.010248,-1.248304,-0.319152,1.29
-0.00732,-1.262456,-0.326472,1.3
-0.000976,-1.271728,-0.330376,1.31
-0.00244,-1.2658719999999999,-0.358192,1.32
0.011224,-1.27612,-0.379176,1.33
0.016104,-1.282464,-0.384056,1.34
0.00976,-1.27368,-0.38356799999999996,1.33
0.03904,-1.276608,-0.38112799999999997,1.33
0.040015999999999996,-1.29076,-0.415776,1.36
0.045384,-1.300032,-0.412848,1.36
0.044407999999999996,-1.301008,-0.414312,1.37
0.052216,-1.303936,-0.430904,1.37
0.061488,-1.321016,-0.43432,1.39
0.063928,-1.328824,-0.415776,1.39
0.07417599999999999,-1.336632,-0.43724799999999997,1.41
0.066856,-1.348832,-0.482144,1.43
0.060511999999999996,-1.356152,-0.487024,1.44
0.0732,-1.349808,-0.487024,1.44
0.066368,-1.36396,-0.460184,1.44
0.077592,-1.373232,-0.508984,1.47
0.083448,-1.364936,-0.500688,1.46
0.075152,-1.382504,-0.509472,1.48
0.08052,-1.391776,-0.523624,1.49
0.086376,-1.404464,-0.525576,1.5
0.081008,-1.408368,-0.50508,1.5
0.089304,-1.398608,-0.5133759999999999,1.49
0.105408,-1.4161759999999999,-0.536312,1.52
0.082472,-1.4161759999999999,-0.541192,1.52
0.08052,-1.39812,-0.550464,1.5
0.072712,-1.419104,-0.528992,1.52
0.084424,-1.428864,-0.532408,1.53
0.08588799999999999,-1.436184,-0.535824,1.54
0.091256,-1.4396,-0.555832,1.55
0.079056,-1.449848,-0.55632,1.55
0.07076,-1.435208,-0.552416,1.54
0.078568,-1.435208,-0.558272,1.54
0.081984,-1.428864,-0.55388,1.53
0.0732,-1.440576,-0.5602239999999999,1.55
0.067344,-1.444968,-0.591456,1.56
0.05856,-1.445944,-0.582672,1.56
0.06539199999999999,-1.462536,-0.55876,1.57
0.066368,-1.4630239999999999,-0.571448,1.57
0.059047999999999996,-1.440576,-0.5860879999999999,1.56
0.059536,-1.441064,-0.604144,1.56
0.084912,-1.449848,-0.613904,1.58
0.076128,-1.44936,-0.601216,1.57
0.049288,-1.441064,-0.598776,1.56
0.05856,-1.444968,-0.596824,1.56
0.05368,-1.43716,-0.604632,1.56
0.050752,-1.4283759999999999,-0.6353759999999999,1.56
0.0366,-1.436672,-0.636352,1.57
0.059047999999999996,-1.436672,-0.61488,1.56
0.045384,-1.431304,-0.622688,1.56
0.048799999999999996,-1.4381359999999999,-0.647576,1.58
0.049776,-1.430328,-0.648552,1.57
0.059536,-1.420568,-0.65392,1.56
0.056119999999999996,-1.4186159999999999,-0.65148,1.56
0.040992,-1.4210559999999999,-0.659776,1.57
0.04392,-1.409832,-0.6612399999999999,1.56
0.033672,-1.410808,-0.677832,1.57
0.040015999999999996,-1.404464,-0.711016,1.57
0.032695999999999996,-1.396168,-0.699792,1.56
0.055632,-1.39568,-0.715896,1.57
0.050752,-1.382992,-0.709552,1.56
0.041968,-1.374696,-0.751032,1.57
0.043432,-1.37128,-0.754448,1.57
0.049776,-1.377624,-0.754448,1.57
0.05124,-1.379576,-0.772992,1.58
0.043432,-1.364936,-0.7856799999999999,1.58
0.017079999999999998,-1.356152,-0.798368,1.57
0.032208,-1.351272,-0.816912,1.58
0.056119999999999996,-1.367864,-0.807152,1.59
0.056608,-1.372744,-0.814472,1.6
0.060024,-1.352248,-0.817888,1.58
0.071736,-1.346392,-0.776896,1.56
0.08052,-1.330288,-0.852536,1.58
0.079544,-1.3224799999999999,-0.842776,1.57
0.08881599999999999,-1.338584,-0.8608319999999999,1.59
0.078568,-1.316624,-0.876448,1.58
0.081984,-1.305888,-0.887672,1.58
0.087352,-1.323456,-0.8954799999999999,1.6
