X,Y,Z,mag
0.244,-0.027327999999999998,-0.0053679999999999995,0.25
0.232288,-0.010735999999999999,0.016592,0.23
0.24644,-0.022448,0.011712,0.25
0.216184,-0.02928,0.005856,0.22
0.215696,-0.020984,-0.028304,0.22
0.225456,-0.024888,0.00976,0.23
0.223504,-0.021471999999999998,0.006344,0.22
0.210328,-0.026352,0.025376,0.21
0.196664,-0.027816,0.019032,0.2
0.204472,-0.017568,0.023912,0.21
0.217648,-0.013663999999999999,0.049776,0.22
0.227408,-0.018056,0.051727999999999996,0.23
0.244,-0.019032,0.016104,0.25
0.196664,-0.017079999999999998,0.017079999999999998,0.2
0.193736,-0.010735999999999999,0.041479999999999996,0.2
0.2074,-0.013663999999999999,0.082472,0.22
0.210816,-0.012199999999999999,0.075152,0.22
0.207888,0.00244,0.060511999999999996,0.22
0.21228,-0.011712,0.045871999999999996,0.22
0.205936,-0.01952,0.051727999999999996,0.21
0.199104,-0.01952,0.053191999999999996,0.21
0.18788,-0.018056,0.042456,0.19
0.17177599999999998,-0.011712,0.050263999999999996,0.18
0.18348799999999998,-0.009271999999999999,0.07076,0.2
0.187392,-0.010248,0.06831999999999999,0.2
0.189832,-0.011224,0.063928,0.2
0.18056,-0.015127999999999999,0.068808,0.19
0.170312,-0.019032,0.06344,0.18
0.169336,-0.008784,0.062952,0.18
0.176656,-0.006344,0.055144,0.19
0.18056,-0.003904,0.041479999999999996,0.19
0.188856,-0.01952,0.043432,0.19
0.173728,-0.016592,0.046848,0.18
0.16104,-0.002928,0.014152,0.16
0.152744,0.00244,0.02928,0.16
0.1464,-0.001464,0.052704,0.16
0.162016,-0.0053679999999999995,0.071736,0.18
0.15616,-0.007808,0.068808,0.17
0.149816,-0.009271999999999999,0.00976,0.15
0.144448,0.001464,0.02196,0.15
0.145912,0.01464,0.040015999999999996,0.15
0.155184,0.012688,0.061,0.17
0.132248,-0.0053679999999999995,0.054168,0.14
0.130296,0.003904,0.038064,0.14
0.142008,0.007808,0.062464,0.16
0.152256,0.000488,0.064904,0.17
0.140544,-0.000488,0.048312,0.15
0.132248,0.0,0.035136,0.14
0.133224,0.018543999999999998,0.040992,0.14
0.131272,0.01952,0.04636,0.14
