X,Y,Z,mag
-0.240584,-0.85156,-0.09516,0.89
-0.23863199999999998,-0.8418,-0.09174399999999999,0.88
-0.252296,-0.845704,-0.08052,0.89
-0.252784,-0.84668,-0.076128,0.89
-0.235704,-0.8535119999999999,-0.061,0.89
-0.23668,-0.8486319999999999,-0.066368,0.88
-0.250344,-0.84668,-0.08784,0.89
-0.245464,-0.8632719999999999,-0.096136,0.9
-0.254736,-0.859856,-0.07710399999999999,0.9
-0.245464,-0.85156,-0.047824,0.89
-0.243512,-0.865224,-0.015616,0.9
-0.228872,-0.86864,-0.04636,0.9
-0.249856,-0.857416,-0.042456,0.89
-0.241072,-0.8486319999999999,-0.061975999999999996,0.88
-0.231312,-0.86376,-0.05124,0.9
-0.24156,-0.8608319999999999,-0.04636,0.9
-0.26352,-0.845216,-0.034648,0.89
-0.264984,-0.86132,-0.03172,0.9
-0.245952,-0.877424,-0.029768,0.91
-0.237656,-0.882792,-0.02928,0.91
-0.23277599999999998,-0.876448,-0.039528,0.91
-0.223504,-0.882304,-0.036112,0.91
-0.24644,-0.868152,-0.052216,0.9
-0.246928,-0.882304,-0.056119999999999996,0.92
-0.225944,-0.883768,-0.052704,0.91
-0.23863199999999998,-0.882304,-0.054168,0.92
-0.250832,-0.889624,-0.047824,0.93
-0.235216,-0.891576,-0.050752,0.92
-0.246928,-0.891088,-0.05368,0.93
-0.258152,-0.882792,-0.040992,0.92
-0.23912,-0.874008,-0.040015999999999996,0.91
-0.23277599999999998,-0.88084,-0.045871999999999996,0.91
-0.258152,-0.89304,-0.061488,0.93
-0.24888,-0.890112,-0.086864,0.93
-0.24644,-0.898896,-0.063928,0.93
-0.243024,-0.8891359999999999,-0.061975999999999996,0.92
-0.237656,-0.902312,-0.060024,0.94
-0.249856,-0.898408,-0.07808,0.94
-0.23863199999999998,-0.900848,-0.072224,0.93
-0.220088,-0.896944,-0.07808,0.93
-0.23863199999999998,-0.9101199999999999,-0.090768,0.95
-0.240584,-0.912072,-0.113216,0.95
-0.246928,-0.907192,-0.110288,0.95
-0.258152,-0.9052399999999999,-0.096136,0.95
-0.244,-0.903288,-0.074664,0.94
-0.244,-0.8954799999999999,-0.096624,0.93
-0.249856,-0.9003599999999999,-0.093208,0.94
-0.245464,-0.9125599999999999,-0.09272,0.95
