X,Y,Z,mag
-0.125416,-1.0438319999999999,0.056608,1.05
-0.127856,-1.047248,0.060511999999999996,1.06
-0.12395199999999999,-1.04188,0.056119999999999996,1.05
-0.122976,-1.042856,0.069296,1.05
-0.111752,-1.042368,0.057583999999999996,1.05
-0.1098,-1.0438319999999999,0.053191999999999996,1.05
-0.116144,-1.056032,0.04392,1.06
-0.128832,-1.060424,0.056608,1.07
-0.10004,-1.066768,0.098576,1.08
-0.108336,-1.057984,0.084912,1.07
-0.108336,-1.062376,0.08588799999999999,1.07
-0.111264,-1.064328,0.062952,1.07
-0.114192,-1.0784799999999999,0.075152,1.09
-0.1098,-1.065792,0.087352,1.07
-0.107848,-1.064816,0.08784,1.07
-0.101992,-1.06384,0.101992,1.07
-0.10004,-1.079456,0.103944,1.09
-0.101016,-1.087752,0.105896,1.1
-0.11468,-1.0784799999999999,0.10345599999999999,1.09
-0.111264,-1.070184,0.10736,1.08
-0.099552,-1.082384,0.108336,1.09
-0.095648,-1.098,0.123464,1.11
-0.08881599999999999,-1.093608,0.11516799999999999,1.1
-0.10052799999999999,-1.092144,0.11516799999999999,1.1
-0.09467199999999999,-1.098,0.116632,1.11
-0.08052,-1.112152,0.113216,1.12
-0.104432,-1.115568,0.10492,1.13
-0.108336,-1.113128,0.111264,1.12
-0.10248,-1.115568,0.126392,1.13
-0.10004,-1.128256,0.14249599999999998,1.14
-0.094184,-1.133624,0.138104,1.15
-0.110288,-1.141432,0.10492,1.15
-0.121512,-1.1350879999999999,0.104432,1.15
-0.116632,-1.120936,0.10931199999999999,1.13
-0.101992,-1.1302079999999999,0.120536,1.14
-0.114192,-1.1448479999999999,0.11809599999999999,1.16
-0.105408,-1.150704,0.126392,1.16
-0.098576,-1.152168,0.131272,1.16
-0.08881599999999999,-1.159976,0.120536,1.17
-0.09467199999999999,-1.146312,0.121512,1.16
-0.113216,-1.14436,0.127856,1.16
-0.09174399999999999,-1.155096,0.110776,1.16
-0.101992,-1.150216,0.102968,1.16
-0.113216,-1.159488,0.099064,1.17
-0.122,-1.159488,0.104432,1.17
-0.134688,-1.159488,0.09272,1.17
-0.119072,-1.166808,0.101016,1.18
-0.11516799999999999,-1.171688,0.104432,1.18
-0.11956,-1.175104,0.09272,1.18
-0.119072,-1.16388,0.1098,1.18
-0.096624,-1.163392,0.104432,1.17
-0.098576,-1.1746159999999999,0.09174399999999999,1.18
-0.12688,-1.1721759999999999,0.076128,1.18
-0.12102399999999999,-1.183888,0.083448,1.19
