X,Y,Z,mag
-0.194224,-0.481168,-0.332328,0.62
-0.215696,-0.487512,-0.334768,0.63
-0.223992,-0.487024,-0.33916,0.63
-0.228872,-0.49141599999999996,-0.340136,0.64
-0.238144,-0.499224,-0.342576,0.65
-0.245464,-0.487024,-0.329888,0.64
-0.24644,-0.471408,-0.311832,0.62
-0.23863199999999998,-0.48312,-0.329888,0.63
-0.284504,-0.487512,-0.349408,0.66
-0.273768,-0.47824,-0.335256,0.65
-0.288896,-0.48556,-0.344528,0.66
-0.30012,-0.48897599999999997,-0.343064,0.67
-0.303536,-0.490928,-0.34111199999999997,0.67
-0.313784,-0.485072,-0.35624,0.68
-0.321592,-0.485072,-0.34355199999999997,0.68
-0.321104,-0.488,-0.329888,0.67
-0.321592,-0.47824,-0.34599199999999997,0.67
-0.318176,-0.482632,-0.332328,0.67
-0.301096,-0.477752,-0.337696,0.66
-0.321592,-0.487512,-0.360632,0.69
-0.347944,-0.47970399999999996,-0.355752,0.69
-0.364048,-0.482144,-0.35282399999999997,0.7
-0.358192,-0.49532,-0.321104,0.69
-0.354288,-0.491904,-0.325984,0.69
-0.361608,-0.487512,-0.3416,0.7
-0.367952,-0.48409599999999997,-0.337208,0.7
-0.366488,-0.494344,-0.339648,0.7
-0.38552,-0.492392,-0.34111199999999997,0.71
-0.376736,-0.477752,-0.342088,0.7
-0.355752,-0.486048,-0.343064,0.69
-0.35868,-0.48897599999999997,-0.359656,0.71
-0.3538,-0.485072,-0.386008,0.71
-0.35770399999999997,-0.475312,-0.36697599999999997,0.7
-0.363072,-0.481168,-0.35770399999999997,0.7
-0.35770399999999997,-0.492392,-0.355752,0.7
-0.360144,-0.48068,-0.372344,0.71
-0.36453599999999997,-0.481656,-0.35868,0.7
-0.359656,-0.48653599999999997,-0.359656,0.7
-0.365024,-0.484584,-0.35624,0.7
-0.373808,-0.47970399999999996,-0.34111199999999997,0.7
-0.36112,-0.482144,-0.354776,0.7
-0.371368,-0.482632,-0.36697599999999997,0.71
-0.379176,-0.476288,-0.39527999999999996,0.73
-0.37868799999999997,-0.477752,-0.37088,0.71
-0.388936,-0.474336,-0.38308,0.72
-0.373808,-0.493368,-0.369904,0.72
-0.362584,-0.48409599999999997,-0.371856,0.71
-0.365024,-0.484584,-0.37332,0.71
-0.345504,-0.487024,-0.379664,0.71
-0.3416,-0.489952,-0.398208,0.72
-0.361608,-0.484584,-0.390888,0.72
-0.35526399999999997,-0.482632,-0.379176,0.71
-0.334768,-0.500688,-0.38308,0.71
-0.330864,-0.5133759999999999,-0.403576,0.73
-0.3172,-0.503616,-0.38552,0.71
-0.31476,-0.499712,-0.389912,0.71
-0.3172,-0.511912,-0.382104,0.71
-0.32012799999999997,-0.516792,-0.386008,0.72
-0.301584,-0.5133759999999999,-0.389912,0.71
-0.289384,-0.510936,-0.382104,0.7
-0.269376,-0.5231359999999999,-0.394304,0.71
-0.277184,-0.529968,-0.398696,0.72
-0.278648,-0.518744,-0.393816,0.71
-0.28792,-0.5182559999999999,-0.391864,0.71
-0.275232,-0.52948,-0.384056,0.71
-0.28255199999999997,-0.531432,-0.386008,0.72
-0.257664,-0.5206959999999999,-0.379664,0.69
-0.248392,-0.526064,-0.386984,0.7
-0.25376,-0.53192,-0.38356799999999996,0.7
-0.262544,-0.534848,-0.382592,0.71
-0.255712,-0.530456,-0.38552,0.7
-0.24204799999999999,-0.542656,-0.386984,0.71
-0.259616,-0.531432,-0.390888,0.71
-0.269376,-0.521184,-0.388936,0.7
-0.255224,-0.53436,-0.388448,0.71
-0.252784,-0.5392399999999999,-0.387472,0.71
-0.250344,-0.5416799999999999,-0.374784,0.7
-0.26839999999999997,-0.528992,-0.36941599999999997,0.7
-0.266936,-0.539728,-0.374784,0.71
-0.262056,-0.532896,-0.379176,0.7
-0.263032,-0.528992,-0.39283999999999997,0.71
-0.248392,-0.5206959999999999,-0.373808,0.69
-0.266448,-0.53436,-0.366,0.7
-0.291824,-0.5465599999999999,-0.39039999999999997,0.73
-0.28011199999999997,-0.543632,-0.398696,0.73
-0.25912799999999997,-0.5465599999999999,-0.369904,0.71
-0.277672,-0.542656,-0.379176,0.72
-0.264008,-0.53192,-0.364048,0.7
-0.264984,-0.543632,-0.374296,0.71
-0.289872,-0.556808,-0.362096,0.72
-0.289384,-0.555832,-0.36356,0.72
-0.30012,-0.55388,-0.369904,0.73
-0.292312,-0.554856,-0.34599199999999997,0.72
-0.287432,-0.557296,-0.347456,0.72
-0.305488,-0.544608,-0.367464,0.72
-0.321104,-0.5392399999999999,-0.36941599999999997,0.73
-0.32939999999999997,-0.549,-0.362096,0.74
-0.337696,-0.5441199999999999,-0.339648,0.72
-0.340624,-0.545096,-0.35282399999999997,0.73
-0.35624,-0.540216,-0.34892,0.74
-0.35868,-0.55144,-0.356728,0.75
