X,Y,Z,mag
0.089792,-0.97356,0.79788,1.26
0.10248,-0.972584,0.776896,1.25
0.099552,-0.9706319999999999,0.7881199999999999,1.25
0.091256,-0.964288,0.799832,1.26
0.125904,-0.94184,0.815936,1.25
0.135176,-0.960872,0.824232,1.27
0.134688,-0.96136,0.777872,1.24
0.137128,-0.955992,0.7881199999999999,1.25
0.15616,-0.952576,0.793976,1.25
0.183976,-0.96136,0.80032,1.26
0.163968,-0.907192,0.808616,1.23
0.182512,-0.9681919999999999,0.813496,1.28
0.16104,-0.974536,0.801296,1.27
0.12444,-0.922808,0.805688,1.23
0.14835199999999998,-0.923296,0.8174,1.24
0.204472,-0.935008,0.80764,1.25
0.269376,-0.946232,0.784216,1.26
0.208864,-0.951112,0.772504,1.24
0.206424,-0.94184,0.76616,1.23
0.216672,-0.94916,0.79788,1.26
0.234728,-0.972584,0.784216,1.27
0.262056,-0.93452,0.772504,1.24
0.25668799999999997,-0.915976,0.757864,1.22
0.273768,-0.916952,0.772992,1.23
0.292312,-0.93452,0.770064,1.25
0.28548,-0.943792,0.764208,1.25
0.29036,-0.941352,0.7686,1.25
0.296216,-0.937936,0.750544,1.24
0.2928,-0.953552,0.7363919999999999,1.24
0.309392,-0.920856,0.6944239999999999,1.19
0.287432,-0.935008,0.74664,1.23
0.301096,-0.9447679999999999,0.723216,1.23
0.332328,-0.938912,0.721752,1.23
0.326472,-0.9189039999999999,0.726632,1.22
0.324032,-0.916952,0.728584,1.22
0.326472,-0.927688,0.72468,1.22
0.328424,-0.935496,0.713944,1.22
0.327448,-0.950624,0.701744,1.23
0.315248,-0.960384,0.7032079999999999,1.23
0.32208,-0.936472,0.7178479999999999,1.22
0.335256,-0.925248,0.706624,1.21
0.327448,-0.9189039999999999,0.723704,1.21
0.33672,-0.9101199999999999,0.7154079999999999,1.21
0.353312,-0.930128,0.713944,1.22
0.3416,-0.920368,0.709064,1.21
0.348432,-0.916464,0.70272,1.21
0.372344,-0.9125599999999999,0.711016,1.22
0.36697599999999997,-0.930128,0.70272,1.22
0.348432,-0.91744,0.67832,1.19
0.329888,-0.908168,0.688568,1.19
0.33672,-0.919392,0.693448,1.2
0.340136,-0.926712,0.6954,1.21
0.34355199999999997,-0.921832,0.697352,1.21
0.340624,-0.9101199999999999,0.6954,1.19
0.334768,-0.901824,0.711504,1.2
0.325984,-0.893528,0.7154079999999999,1.19
0.325984,-0.88572,0.703696,1.18
0.323056,-0.893528,0.719312,1.19
0.314272,-0.899872,0.723216,1.2
0.32256799999999997,-0.898408,0.714432,1.19
0.315736,-0.882304,0.697352,1.17
0.313296,-0.8769359999999999,0.69784,1.16
0.32452,-0.877912,0.752984,1.2
0.325008,-0.85888,0.745664,1.18
0.31232,-0.8608319999999999,0.72468,1.17
0.309392,-0.862296,0.7080879999999999,1.16
0.320616,-0.8510719999999999,0.701744,1.15
0.30988,-0.840336,0.704672,1.14
0.290848,-0.840824,0.7032079999999999,1.13
0.30256,-0.830576,0.700768,1.13
0.292312,-0.842288,0.69052,1.13
0.28304,-0.823744,0.6797839999999999,1.1
0.28304,-0.8115439999999999,0.680272,1.1
0.298168,-0.801296,0.692472,1.1
0.285968,-0.797392,0.738344,1.12
0.274744,-0.812032,0.695888,1.1
0.269864,-0.806176,0.69052,1.1
0.2806,-0.789096,0.699792,1.09
0.276696,-0.795928,0.71248,1.1
0.284504,-0.792512,0.68808,1.09
0.283528,-0.774456,0.6895439999999999,1.08
0.279624,-0.781288,0.688568,1.08
0.284504,-0.772016,0.69784,1.08
0.294752,-0.75396,0.711992,1.08
0.278648,-0.757864,0.706624,1.07
0.274744,-0.762744,0.726144,1.09
0.2806,-0.757864,0.711992,1.08
0.284016,-0.744688,0.697352,1.06
0.284016,-0.746152,0.682712,1.05
0.290848,-0.73688,0.6919839999999999,1.05
0.293288,-0.724192,0.69296,1.04
0.281088,-0.723216,0.684176,1.03
0.276696,-0.72468,0.691008,1.04
0.305488,-0.726632,0.701744,1.06
0.31768799999999997,-0.721752,0.711016,1.06
0.315248,-0.7315119999999999,0.70272,1.06
0.307928,-0.735416,0.681248,1.05
0.306952,-0.7290719999999999,0.701256,1.06
0.308904,-0.720776,0.7032079999999999,1.05
0.313784,-0.71736,0.711016,1.06
0.328424,-0.711992,0.695888,1.05
0.337208,-0.7076,0.690032,1.04
0.338672,-0.706624,0.6685599999999999,1.03
0.339648,-0.71248,0.671488,1.04
0.353312,-0.711016,0.692472,1.05
0.37576,-0.699304,0.6954,1.06
0.367952,-0.70028,0.688568,1.05
0.37624799999999997,-0.7080879999999999,0.6466,1.03
0.376736,-0.706136,0.647576,1.03
0.39527999999999996,-0.71004,0.6685599999999999,1.05
0.40748,-0.702232,0.664168,1.05
0.40211199999999997,-0.7154079999999999,0.653432,1.05
0.40748,-0.7198,0.655384,1.06
0.410896,-0.7105279999999999,0.645624,1.04
0.410896,-0.711992,0.64904,1.05
0.41382399999999997,-0.7198,0.648552,1.05
0.415288,-0.7178479999999999,0.654896,1.06
0.421632,-0.723216,0.6378159999999999,1.05
0.41724,-0.720776,0.60756,1.03
0.427488,-0.721752,0.612928,1.04
0.428464,-0.722728,0.60512,1.04
0.435296,-0.7363919999999999,0.603656,1.05
0.430904,-0.733464,0.5958479999999999,1.04
0.421632,-0.7315119999999999,0.586576,1.03
0.410408,-0.726632,0.613416,1.04
0.422608,-0.733464,0.6095119999999999,1.04
0.42797599999999997,-0.7315119999999999,0.5958479999999999,1.04
0.427,-0.735416,0.600728,1.04
0.434808,-0.7363919999999999,0.5856,1.04
0.40455199999999997,-0.747128,0.577304,1.03
0.40211199999999997,-0.737856,0.541192,1.0
0.39772,-0.725168,0.570472,1.0
0.394304,-0.742248,0.576328,1.02
0.374296,-0.738344,0.581208,1.01
0.359656,-0.740296,0.569008,1.0
0.35624,-0.738344,0.576328,1.0
0.35770399999999997,-0.740784,0.5612,1.0
0.362584,-0.745176,0.567056,1.0
0.340136,-0.748592,0.5367999999999999,0.98
0.333792,-0.750056,0.535824,0.98
0.342088,-0.749568,0.5724239999999999,1.0
0.296216,-0.745664,0.539728,0.97
0.291336,-0.74176,0.569496,0.98
0.283528,-0.733464,0.55388,0.96
0.284016,-0.73932,0.584136,0.98
0.276696,-0.739808,0.584136,0.98
0.263032,-0.730048,0.570472,0.96
0.259616,-0.735904,0.579744,0.97
0.255224,-0.740296,0.582184,0.98
0.249856,-0.728096,0.5626639999999999,0.95
0.241072,-0.728584,0.5675439999999999,0.95
0.230824,-0.728096,0.587552,0.96
0.228384,-0.723704,0.5699839999999999,0.95
0.21862399999999999,-0.7315119999999999,0.59048,0.97
0.21716,-0.733464,0.58072,0.96
0.213256,-0.709552,0.59048,0.95
0.199592,-0.7056479999999999,0.591456,0.94
0.200568,-0.7056479999999999,0.601216,0.95
0.20105599999999998,-0.711504,0.6222,0.97
0.21228,-0.714432,0.618296,0.97
0.218136,-0.715896,0.600728,0.96
0.191296,-0.713944,0.597312,0.95
0.191296,-0.7076,0.594384,0.94
0.216184,-0.706624,0.628056,0.97
0.181048,-0.704184,0.506056,0.89
0.19178399999999998,-0.70516,0.61,0.95
0.200568,-0.71736,0.604144,0.96
0.193736,-0.699792,0.608536,0.95
0.20008,-0.704672,0.63196,0.97
0.195688,-0.704672,0.657824,0.98
0.206424,-0.7032079999999999,0.644648,0.98
0.205448,-0.716872,0.64416,0.99
0.21716,-0.711992,0.624152,0.97
0.21862399999999999,-0.6919839999999999,0.626592,0.96
0.224968,-0.691008,0.647576,0.97
0.218136,-0.702232,0.636352,0.97
0.220088,-0.708576,0.633912,0.98
0.224968,-0.701744,0.621712,0.96
0.229848,-0.698816,0.638792,0.97
0.22204,-0.706136,0.64904,0.98
0.237168,-0.70272,0.621712,0.97
0.242536,-0.708576,0.63196,0.98
0.235704,-0.716872,0.628056,0.98
0.240584,-0.709064,0.61732,0.97
0.241072,-0.701744,0.625128,0.97
0.262056,-0.706624,0.621224,0.98
0.26839999999999997,-0.713944,0.654408,1.0
0.29524,-0.713456,0.6143919999999999,0.99
0.28548,-0.723704,0.62952,1.0
0.2806,-0.693448,0.610488,0.97
0.291336,-0.70028,0.608536,0.97
0.294752,-0.718336,0.596336,0.98
0.279136,-0.716872,0.59048,0.97
0.275232,-0.723216,0.598776,0.98
0.298168,-0.713456,0.621712,0.99
0.299632,-0.7080879999999999,0.6222,0.99
0.29670399999999997,-0.721752,0.591456,0.98
0.289384,-0.723704,0.569008,0.97
0.29426399999999997,-0.718824,0.573888,0.97
0.30012,-0.725168,0.556808,0.96
0.302072,-0.730048,0.533384,0.95
0.325496,-0.737368,0.539728,0.97
0.32452,-0.745176,0.5465599999999999,0.98
0.291336,-0.74176,0.53192,0.96
0.290848,-0.740784,0.540216,0.96
0.293288,-0.738344,0.553392,0.97
0.298168,-0.72956,0.544608,0.96
0.30012,-0.740784,0.527528,0.96
0.29036,-0.74664,0.494344,0.94
0.26108,-0.7339519999999999,0.5182559999999999,0.94
0.26352,-0.739808,0.516304,0.94
0.268888,-0.752984,0.499224,0.94
0.24790399999999999,-0.7622559999999999,0.498736,0.94
0.250832,-0.759328,0.50996,0.95
0.254736,-0.757864,0.494832,0.94
0.24156,-0.7598159999999999,0.496296,0.94
0.23668,-0.760792,0.503616,0.94
0.235704,-0.752008,0.51728,0.94
0.219112,-0.754448,0.5182559999999999,0.94
0.199104,-0.7573759999999999,0.481168,0.92
0.176168,-0.767624,0.489952,0.93
0.165432,-0.7671359999999999,0.49580799999999997,0.93
0.176168,-0.7646959999999999,0.505568,0.93
0.166896,-0.753472,0.49824799999999997,0.92
0.1586,-0.7549359999999999,0.503128,0.92
0.149328,-0.750056,0.50508,0.92
0.13663999999999998,-0.748104,0.512888,0.92
0.139568,-0.760304,0.50752,0.92
0.143472,-0.770064,0.5158159999999999,0.94
0.153232,-0.75152,0.508984,0.92
0.125416,-0.743224,0.506544,0.91
0.124928,-0.7412719999999999,0.493368,0.9
0.120536,-0.732488,0.50752,0.9
0.106872,-0.7549359999999999,0.516792,0.92
