X,Y,Z,mag
-0.532408,-0.977464,-1.559648,1.92
-0.537288,-0.967216,-1.584048,1.93
-0.55388,-0.964776,-1.5811199999999999,1.93
-0.55876,-0.948672,-1.5615999999999999,1.91
-0.56364,-0.943304,-1.53232,1.89
-0.56608,-0.948672,-1.552816,1.91
-0.560712,-0.9472079999999999,-1.5737999999999999,1.92
-0.601704,-0.9423279999999999,-1.613816,1.96
-0.606584,-0.9335439999999999,-1.601616,1.95
-0.601704,-0.929152,-1.606496,1.95
-0.613904,-0.930616,-1.602104,1.95
-0.623664,-0.9125599999999999,-1.604544,1.95
-0.6192719999999999,-0.916952,-1.60064,1.95
-0.6143919999999999,-0.912072,-1.599664,1.94
-0.61244,-0.9076799999999999,-1.5986879999999999,1.94
-0.62464,-0.929152,-1.607472,1.96
-0.637328,-0.933056,-1.618696,1.97
-0.648552,-0.92476,-1.63236,1.99
-0.659288,-0.914512,-1.640168,1.99
-0.676368,-0.9189039999999999,-1.654808,2.01
-0.679296,-0.91988,-1.645048,2.0
-0.691008,-0.902312,-1.64212,2.0
-0.696864,-0.894504,-1.643096,2.0
-0.70272,-0.903776,-1.658224,2.02
-0.708576,-0.8954799999999999,-1.675304,2.03
-0.72712,-0.885232,-1.666032,2.02
-0.725656,-0.887184,-1.66896,2.02
-0.74664,-0.8818159999999999,-1.6958,2.05
-0.779336,-0.877424,-1.708976,2.07
-0.782752,-0.86376,-1.713368,2.07
-0.789096,-0.85156,-1.70312,2.06
-0.788608,-0.859856,-1.6650559999999999,2.03
-0.786168,-0.862784,-1.7216639999999999,2.08
-0.796904,-0.854488,-1.719712,2.08
-0.815936,-0.840824,-1.736792,2.1
-0.813008,-0.8374079999999999,-1.732888,2.09
-0.840336,-0.8276479999999999,-1.740696,2.1
-0.8583919999999999,-0.826672,-1.7568,2.12
-0.8461919999999999,-0.825696,-1.738256,2.1
-0.843752,-0.826184,-1.713368,2.08
-0.8418,-0.8227679999999999,-1.7202,2.08
-0.848144,-0.813008,-1.7324,2.09
-0.870592,-0.806176,-1.779248,2.14
-0.886208,-0.80764,-1.783152,2.15
-0.886208,-0.808128,-1.75436,2.13
-0.886208,-0.799832,-1.729472,2.1
-0.904752,-0.8091039999999999,-1.7216639999999999,2.11
-0.913048,-0.81496,-1.726056,2.12
-0.9125599999999999,-0.81252,-1.713856,2.1
-0.901336,-0.800808,-1.7143439999999999,2.1
-0.900848,-0.796416,-1.7324,2.11
-0.908168,-0.7993439999999999,-1.739232,2.12
-0.9076799999999999,-0.8066639999999999,-1.733376,2.12
-0.919392,-0.796416,-1.731912,2.12
-0.9052399999999999,-0.79544,-1.73728,2.11
-0.903288,-0.796904,-1.733864,2.11
-0.8954799999999999,-0.793488,-1.733376,2.11
-0.904752,-0.8052,-1.72508,2.11
-0.914512,-0.796904,-1.726056,2.11
-0.9101199999999999,-0.7993439999999999,-1.72264,2.11
-0.908168,-0.800808,-1.7070239999999999,2.09
-0.899384,-0.8017839999999999,-1.69336,2.08
-0.895968,-0.801296,-1.712392,2.09
-0.914512,-0.794464,-1.728496,2.11
-0.924272,-0.784704,-1.715808,2.1
-0.902312,-0.782264,-1.7021439999999999,2.08
-0.906216,-0.789096,-1.6714,2.06
-0.891576,-0.79544,-1.70312,2.08
-0.894016,-0.803736,-1.70312,2.08
-0.905728,-0.810568,-1.716296,2.1
-0.9027999999999999,-0.793,-1.701656,2.08
-0.897432,-0.791048,-1.694336,2.07
-0.905728,-0.784704,-1.707512,2.09
-0.913048,-0.776408,-1.708,2.09
-0.898408,-0.790072,-1.68116,2.06
-0.8784,-0.79788,-1.696776,2.07
-0.894504,-0.790072,-1.726056,2.1
-0.898896,-0.793976,-1.770464,2.14
-0.899384,-0.80032,-1.762656,2.13
-0.878888,-0.806176,-1.739232,2.11
-0.891088,-0.789584,-1.723616,2.09
-0.892552,-0.801296,-1.733864,2.11
-0.8793759999999999,-0.793976,-1.73728,2.1
-0.879864,-0.792024,-1.724592,2.09
-0.894992,-0.797392,-1.739232,2.11
-0.8979199999999999,-0.787632,-1.7563119999999999,2.12
-0.87108,-0.792024,-1.745576,2.11
-0.869616,-0.796904,-1.745088,2.11
-0.862784,-0.79788,-1.755336,2.11
-0.8720559999999999,-0.791536,-1.750456,2.11
-0.864248,-0.791536,-1.745088,2.1
-0.859368,-0.80032,-1.733864,2.09
-0.8461919999999999,-0.80276,-1.723616,2.08
-0.831064,-0.8052,-1.730936,2.08
-0.83204,-0.8066639999999999,-1.731912,2.08
-0.8398479999999999,-0.8174,-1.715808,2.08
-0.829112,-0.826672,-1.740208,2.1
-0.815936,-0.81984,-1.7709519999999999,2.12
-0.796416,-0.8091039999999999,-1.769976,2.1
-0.8042239999999999,-0.811056,-1.74704,2.09
-0.7671359999999999,-0.808616,-1.730448,2.06
-0.7646959999999999,-0.815448,-1.6923839999999999,2.03
-0.768112,-0.817888,-1.7241039999999999,2.06
-0.769576,-0.823744,-1.724592,2.06
-0.757864,-0.831064,-1.713368,2.05
-0.753472,-0.833504,-1.69336,2.03
-0.749568,-0.826672,-1.6997039999999999,2.03
-0.76128,-0.8227679999999999,-1.7045839999999999,2.04
-0.75152,-0.818864,-1.695312,2.03
-0.7363919999999999,-0.821792,-1.6601759999999999,1.99
-0.730536,-0.833016,-1.66652,2.0
-0.7032079999999999,-0.833504,-1.680184,2.0
-0.709064,-0.830576,-1.714832,2.03
-0.725656,-0.8252079999999999,-1.671888,2.0
-0.72224,-0.821792,-1.667008,1.99
-0.704184,-0.820328,-1.66164,1.98
-0.7056479999999999,-0.824232,-1.668472,1.99
-0.697352,-0.833504,-1.662128,1.99
-0.696864,-0.83936,-1.6650559999999999,1.99
-0.707112,-0.833992,-1.65676,1.99
-0.70516,-0.8349679999999999,-1.650904,1.98
-0.704672,-0.859856,-1.637728,1.98
-0.69052,-0.868152,-1.624064,1.97
-0.669048,-0.852048,-1.62748,1.96
-0.6797839999999999,-0.859856,-1.650904,1.98
-0.666608,-0.86132,-1.6084479999999999,1.94
-0.654408,-0.845216,-1.618696,1.94
-0.652944,-0.8793759999999999,-1.6011279999999999,1.94
-0.654896,-0.8662,-1.6011279999999999,1.93
-0.6563599999999999,-0.860344,-1.606496,1.94
-0.656848,-0.86864,-1.59088,1.93
-0.635864,-0.873032,-1.586976,1.92
-0.6329359999999999,-0.8769359999999999,-1.600152,1.93
-0.656848,-0.869128,-1.619184,1.95
-0.652456,-0.865712,-1.6035679999999999,1.94
-0.63684,-0.878888,-1.547448,1.89
-0.63928,-0.894016,-1.553792,1.9
-0.621224,-0.891088,-1.577216,1.92
-0.61244,-0.892552,-1.58844,1.92
-0.591944,-0.895968,-1.580632,1.91
-0.577304,-0.906216,-1.563064,1.9
-0.602192,-0.926712,-1.561112,1.91
-0.613416,-0.922808,-1.574776,1.93
-0.605608,-0.909632,-1.558672,1.9
-0.585112,-0.913048,-1.5293919999999999,1.87
-0.569008,-0.92232,-1.528416,1.87
-0.552416,-0.9394,-1.528416,1.88
-0.558272,-0.9359839999999999,-1.5074319999999999,1.86
-0.537288,-0.920856,-1.500112,1.84
-0.532896,-0.927688,-1.488888,1.83
-0.5231359999999999,-0.930616,-1.485472,1.83
-0.516304,-0.945744,-1.475712,1.83
-0.5182559999999999,-0.966728,-1.464976,1.83
-0.505568,-0.976976,-1.48108,1.84
-0.506056,-0.97112,-1.471808,1.83
-0.498736,-0.9657519999999999,-1.443504,1.81
-0.479216,-0.979416,-1.41276,1.78
-0.449936,-0.990152,-1.402512,1.77
-0.440176,-0.9882,-1.4283759999999999,1.79
-0.42309599999999997,-0.986248,-1.450336,1.8
-0.428464,-1.00528,-1.414224,1.79
-0.41870399999999997,-1.006744,-1.411784,1.78
-0.406016,-1.0126,-1.403976,1.78
-0.400648,-1.012112,-1.392264,1.77
-0.394304,-1.016504,-1.38348,1.76
-0.371856,-1.028704,-1.3790879999999999,1.76
-0.35136,-1.021872,-1.389336,1.76
-0.360632,-1.0267519999999999,-1.408368,1.78
-0.371368,-1.02968,-1.394216,1.77
-0.358192,-1.015528,-1.3668879999999999,1.74
-0.333304,-1.025288,-1.341024,1.72
-0.332816,-1.043344,-1.341512,1.73
-0.32012799999999997,-1.0389519999999999,-1.34688,1.73
-0.308904,-1.038464,-1.345904,1.73
-0.306952,-1.035048,-1.336144,1.72
-0.299144,-1.050176,-1.3322399999999999,1.72
-0.287432,-1.065792,-1.331264,1.73
-0.271328,-1.053104,-1.322968,1.71
-0.267424,-1.053592,-1.306864,1.7
-0.262056,-1.054568,-1.300032,1.69
-0.23033599999999999,-1.052616,-1.301496,1.69
-0.233752,-1.064816,-1.286856,1.69
-0.234728,-1.064816,-1.252696,1.66
-0.22447999999999999,-1.063352,-1.277584,1.68
-0.19519999999999998,-1.074088,-1.2756319999999999,1.68
-0.194712,-1.087264,-1.27856,1.69
-0.188368,-1.098488,-1.26148,1.68
-0.181536,-1.095072,-1.24684,1.67
-0.174704,-1.098,-1.247816,1.67
-0.166408,-1.098,-1.247328,1.67
-0.14884,-1.093608,-1.2361039999999999,1.66
-0.122976,-1.101416,-1.218536,1.65
-0.11223999999999999,-1.10776,-1.22976,1.66
-0.11809599999999999,-1.113616,-1.252696,1.68
-0.12102399999999999,-1.119472,-1.243424,1.68
-0.112728,-1.109712,-1.225368,1.66
-0.10248,-1.1228879999999999,-1.2078,1.65
-0.105408,-1.118008,-1.197552,1.64
-0.106872,-1.118984,-1.202432,1.65
-0.10931199999999999,-1.131184,-1.1770559999999999,1.64
-0.09272,-1.136552,-1.173152,1.64
