X,Y,Z,mag
-0.19032,-0.797392,-0.158112,0.83
-0.19763999999999998,-0.784704,-0.15372,0.82
-0.18788,-0.789096,-0.12932,0.82
-0.19276,-0.7783599999999999,-0.113704,0.81
-0.18934399999999998,-0.7807999999999999,-0.14396,0.82
-0.199592,-0.791048,-0.14005599999999999,0.83
-0.201544,-0.777384,-0.155184,0.82
-0.18934399999999998,-0.770064,-0.16104,0.81
-0.199592,-0.772016,-0.15128,0.81
-0.21716,-0.77104,-0.16836,0.82
-0.223504,-0.764208,-0.16348,0.81
-0.21228,-0.75884,-0.140544,0.8
-0.18788,-0.76128,-0.156648,0.8
-0.20496,-0.7573759999999999,-0.1586,0.8
-0.231312,-0.750544,-0.18348799999999998,0.81
-0.24156,-0.74664,-0.18348799999999998,0.81
-0.252296,-0.7442,-0.17763199999999998,0.81
-0.24448799999999998,-0.751032,-0.159088,0.81
-0.23424,-0.739808,-0.159576,0.79
-0.234728,-0.7388319999999999,-0.179096,0.8
-0.241072,-0.73932,-0.178608,0.8
-0.245464,-0.73444,-0.181536,0.8
-0.254736,-0.7339519999999999,-0.184464,0.8
-0.260592,-0.7339519999999999,-0.176168,0.8
-0.25668799999999997,-0.72712,-0.183976,0.79
-0.245952,-0.726144,-0.196176,0.79
-0.250832,-0.72468,-0.219112,0.8
-0.260592,-0.732488,-0.18348799999999998,0.8
-0.260592,-0.71492,-0.178608,0.78
-0.244,-0.724192,-0.16591999999999998,0.78
-0.25864,-0.725656,-0.176168,0.79
-0.26839999999999997,-0.726632,-0.181048,0.8
-0.264008,-0.721752,-0.162016,0.79
-0.249368,-0.725656,-0.166896,0.79
-0.250344,-0.726632,-0.165432,0.79
-0.27083999999999997,-0.7178479999999999,-0.18348799999999998,0.79
-0.272792,-0.71736,-0.19032,0.79
-0.246928,-0.726144,-0.12932,0.78
-0.257176,-0.720776,-0.131272,0.78
-0.258152,-0.726144,-0.154696,0.79
-0.268888,-0.737856,-0.172752,0.8
-0.266936,-0.735904,-0.165432,0.8
-0.250832,-0.737368,-0.157624,0.79
-0.240096,-0.737856,-0.161528,0.79
-0.24888,-0.732488,-0.155184,0.79
-0.23912,-0.725168,-0.14249599999999998,0.78
-0.241072,-0.7339519999999999,-0.13419999999999999,0.78
-0.242536,-0.7524959999999999,-0.133712,0.8
-0.226432,-0.751032,-0.138104,0.8
-0.230824,-0.757864,-0.150304,0.81
-0.23912,-0.760304,-0.124928,0.81
-0.23912,-0.7646959999999999,-0.129808,0.81
-0.23619199999999999,-0.737856,-0.146888,0.79
-0.223504,-0.751032,-0.123464,0.79
-0.216672,-0.760304,-0.122,0.8
-0.22691999999999998,-0.760304,-0.142008,0.81
-0.21520799999999998,-0.7573759999999999,-0.131272,0.8
-0.223504,-0.752008,-0.13078399999999998,0.8
-0.223504,-0.75884,-0.106872,0.8
-0.193736,-0.777872,-0.101016,0.81
-0.233752,-0.780312,-0.130296,0.82
-0.220088,-0.7671359999999999,-0.142008,0.81
-0.218136,-0.774456,-0.1098,0.81
-0.213256,-0.782264,-0.09272,0.82
-0.228384,-0.784704,-0.10052799999999999,0.82
-0.232288,-0.787632,-0.093696,0.83
-0.218136,-0.786168,-0.078568,0.82
-0.21472,-0.791048,-0.083936,0.82
-0.220576,-0.798856,-0.091256,0.83
-0.21228,-0.7993439999999999,-0.125904,0.84
-0.217648,-0.802272,-0.12688,0.84
-0.227408,-0.800808,-0.097112,0.84
-0.210816,-0.798856,-0.0854,0.83
-0.194224,-0.8042239999999999,-0.081984,0.83
-0.200568,-0.8042239999999999,-0.079056,0.83
-0.187392,-0.813008,-0.083448,0.84
-0.18788,-0.826184,-0.095648,0.85
-0.187392,-0.8227679999999999,-0.089792,0.85
-0.18348799999999998,-0.821792,-0.09272,0.85
-0.192272,-0.826184,-0.097112,0.85
-0.18788,-0.8325279999999999,-0.10931199999999999,0.86
-0.198616,-0.835456,-0.126392,0.87
-0.223504,-0.8300879999999999,-0.112728,0.87
-0.201544,-0.81984,-0.1098,0.85
-0.185928,-0.838872,-0.092232,0.86
-0.177144,-0.8510719999999999,-0.129808,0.88
-0.171288,-0.845216,-0.142008,0.87
-0.17812,-0.8535119999999999,-0.172264,0.89
-0.176168,-0.8559519999999999,-0.17812,0.89
-0.16591999999999998,-0.850584,-0.160552,0.88
-0.193248,-0.853024,-0.178608,0.89
-0.195688,-0.864248,-0.189832,0.91
-0.18788,-0.84668,-0.15372,0.88
-0.176168,-0.845216,-0.150792,0.88
-0.17177599999999998,-0.8510719999999999,-0.178608,0.89
-0.181048,-0.8510719999999999,-0.21228,0.9
-0.187392,-0.852536,-0.208376,0.9
-0.179096,-0.850584,-0.189832,0.89
-0.181536,-0.857416,-0.176656,0.89
-0.19032,-0.856928,-0.180072,0.9
-0.18056,-0.845704,-0.186904,0.88
-0.18544,-0.855464,-0.167872,0.89
-0.17568,-0.864736,-0.165432,0.9
-0.16348,-0.860344,-0.18056,0.89
-0.17177599999999998,-0.855464,-0.193248,0.89
-0.164944,-0.852048,-0.196176,0.89
-0.158112,-0.86376,-0.182512,0.9
-0.155184,-0.854,-0.188856,0.89
-0.167872,-0.850096,-0.189832,0.89
-0.157624,-0.857416,-0.182512,0.89
-0.166896,-0.864248,-0.172752,0.9
-0.171288,-0.866688,-0.180072,0.9
-0.158112,-0.8583919999999999,-0.192272,0.89
-0.147376,-0.857904,-0.171288,0.89
-0.139568,-0.865224,-0.175192,0.89
-0.135664,-0.8744959999999999,-0.19178399999999998,0.91
-0.144448,-0.861808,-0.207888,0.9
-0.157136,-0.849608,-0.20496,0.89
-0.141032,-0.85644,-0.169824,0.88
-0.140544,-0.867176,-0.17324,0.9
-0.13663999999999998,-0.87352,-0.176168,0.9
-0.138592,-0.8662,-0.180072,0.9
-0.127368,-0.86376,-0.18934399999999998,0.89
-0.12395199999999999,-0.866688,-0.17812,0.89
-0.122488,-0.874008,-0.196176,0.9
-0.145912,-0.864736,-0.183,0.9
-0.137616,-0.864736,-0.161528,0.89
-0.11223999999999999,-0.8632719999999999,-0.150304,0.88
-0.139568,-0.847168,-0.152256,0.87
-0.13908,-0.8559519999999999,-0.166896,0.88
-0.130296,-0.857416,-0.157136,0.88
-0.12834399999999999,-0.847168,-0.144448,0.87
-0.136152,-0.864736,-0.140544,0.89
-0.12688,-0.85888,-0.1464,0.88
-0.114192,-0.847656,-0.14249599999999998,0.87
-0.11468,-0.862784,-0.125904,0.88
-0.111264,-0.855464,-0.13908,0.87
-0.11712,-0.8632719999999999,-0.131272,0.88
-0.118584,-0.869616,-0.10248,0.88
-0.113704,-0.866688,-0.084912,0.88
-0.09467199999999999,-0.862784,-0.083936,0.87
-0.11468,-0.860344,-0.088328,0.87
-0.106872,-0.875472,-0.10345599999999999,0.89
-0.099552,-0.874008,-0.087352,0.88
-0.101504,-0.870592,-0.078568,0.88
-0.08784,-0.875472,-0.060024,0.88
-0.072712,-0.875472,-0.05856,0.88
-0.086376,-0.881328,-0.053191999999999996,0.89
-0.07710399999999999,-0.882792,-0.049776,0.89
-0.068808,-0.8906,-0.05124,0.89
