X,Y,Z,mag
0.5724239999999999,0.461648,-0.34892,0.81
0.581696,0.453352,-0.358192,0.82
0.582672,0.467016,-0.390888,0.84
0.5626639999999999,0.469944,-0.386984,0.83
0.5724239999999999,0.464576,-0.36112,0.82
0.571448,0.46555199999999997,-0.336232,0.81
0.584624,0.462624,-0.350872,0.82
0.56608,0.462624,-0.35282399999999997,0.81
0.562176,0.455304,-0.350872,0.8
0.55632,0.460184,-0.34892,0.8
0.564616,0.459208,-0.372344,0.82
0.56364,0.47092,-0.388448,0.83
0.554368,0.487024,-0.371368,0.83
0.540216,0.47238399999999997,-0.355752,0.8
0.533872,0.464088,-0.36112,0.79
0.535824,0.467504,-0.384056,0.81
0.545584,0.467016,-0.365024,0.81
0.55632,0.4758,-0.406504,0.84
0.5602239999999999,0.46604,-0.395768,0.83
0.554368,0.480192,-0.408456,0.84
0.545584,0.481168,-0.40504,0.83
0.531432,0.46116,-0.41382399999999997,0.82
0.528016,0.464576,-0.408456,0.81
0.53192,0.47824,-0.393816,0.82
0.528504,0.477752,-0.38795999999999997,0.81
0.530456,0.487024,-0.387472,0.82
0.533872,0.47970399999999996,-0.396256,0.82
0.547048,0.471896,-0.38356799999999996,0.82
0.538752,0.46555199999999997,-0.37332,0.8
0.537288,0.45139999999999997,-0.382592,0.8
0.542168,0.481656,-0.403576,0.83
0.541192,0.471896,-0.393816,0.82
0.554368,0.467016,-0.386496,0.82
0.532896,0.471896,-0.401136,0.82
0.53192,0.47092,-0.398208,0.81
0.537288,0.454328,-0.386984,0.8
0.536312,0.447984,-0.39527999999999996,0.8
0.531432,0.459208,-0.392352,0.8
0.529968,0.462624,-0.396744,0.81
0.535336,0.455304,-0.392352,0.8
0.526064,0.464576,-0.396744,0.81
0.517768,0.451888,-0.40016,0.8
0.525576,0.440664,-0.403088,0.8
0.528504,0.447008,-0.406016,0.8
0.528992,0.456768,-0.421632,0.82
0.520208,0.452376,-0.42309599999999997,0.81
0.528504,0.447496,-0.389912,0.79
0.53192,0.442616,-0.389912,0.79
0.511912,0.447496,-0.400648,0.79
0.510448,0.46067199999999997,-0.438224,0.82
0.5158159999999999,0.44895999999999997,-0.408456,0.8
0.503616,0.44456799999999996,-0.41968,0.79
0.493856,0.445544,-0.415288,0.78
0.493856,0.44456799999999996,-0.410408,0.78
0.493856,0.432368,-0.421144,0.78
0.485072,0.432368,-0.438712,0.78
0.482144,0.445056,-0.433344,0.79
0.493368,0.447496,-0.42797599999999997,0.79
0.490928,0.445056,-0.408944,0.78
0.483608,0.44895999999999997,-0.410896,0.78
0.481656,0.445544,-0.4392,0.79
0.48068,0.44164,-0.44164,0.79
0.488,0.443592,-0.43968799999999997,0.79
0.477752,0.44408,-0.44164,0.79
0.472872,0.435784,-0.445544,0.78
0.488,0.434808,-0.437736,0.79
0.483608,0.442616,-0.42456,0.78
0.48409599999999997,0.44895999999999997,-0.426512,0.79
0.475312,0.427488,-0.438224,0.78
0.46555199999999997,0.428952,-0.429928,0.77
