X,Y,Z,mag
-0.026352,-0.254248,0.5958479999999999,0.65
-0.0053679999999999995,-0.250832,0.603656,0.65
-0.015127999999999999,-0.26108,0.608536,0.66
-0.037087999999999996,-0.270352,0.60756,0.67
-0.0366,-0.2562,0.589504,0.64
-0.025863999999999998,-0.247416,0.59536,0.65
-0.021471999999999998,-0.240096,0.644648,0.69
-0.007808,-0.237656,0.623176,0.67
-0.00244,-0.25132,0.599752,0.65
-0.007808,-0.257664,0.587552,0.64
-0.010735999999999999,-0.246928,0.60024,0.65
-0.009271999999999999,-0.249856,0.594384,0.64
-0.00732,-0.262544,0.605608,0.66
-0.011224,-0.25132,0.618784,0.67
0.001952,-0.244,0.598288,0.65
0.002928,-0.248392,0.591456,0.64
-0.015616,-0.253272,0.598288,0.65
0.00244,-0.25668799999999997,0.61488,0.67
0.011224,-0.242536,0.647088,0.69
0.018543999999999998,-0.243512,0.596824,0.64
0.012688,-0.25864,0.599264,0.65
0.014152,-0.250832,0.594872,0.65
0.02196,-0.258152,0.598288,0.65
0.031232,-0.250344,0.585112,0.64
0.028304,-0.237168,0.594384,0.64
0.025376,-0.24448799999999998,0.605608,0.65
0.0366,-0.252296,0.6119519999999999,0.66
0.022935999999999998,-0.243024,0.615856,0.66
0.018056,-0.24644,0.608536,0.66
0.037576,-0.245952,0.6192719999999999,0.67
0.039528,-0.24448799999999998,0.608048,0.66
0.037087999999999996,-0.249856,0.6192719999999999,0.67
0.038064,-0.250344,0.606584,0.66
0.040504,-0.24156,0.624152,0.67
0.045384,-0.241072,0.625616,0.67
0.047335999999999996,-0.244,0.601216,0.65
0.040504,-0.245464,0.618296,0.67
0.0366,-0.23619199999999999,0.639768,0.68
0.049776,-0.232288,0.631472,0.67
0.049288,-0.249856,0.620248,0.67
0.054655999999999996,-0.245464,0.598288,0.65
0.037576,-0.249368,0.628056,0.68
0.045384,-0.24888,0.622688,0.67
0.064416,-0.255224,0.630984,0.68
0.06831999999999999,-0.24448799999999998,0.621224,0.67
0.072224,-0.248392,0.629032,0.68
0.071736,-0.24644,0.608048,0.66
0.059536,-0.243024,0.606584,0.66
0.059536,-0.237656,0.622688,0.67
0.086376,-0.235704,0.640744,0.69
0.093696,-0.250832,0.6353759999999999,0.69
0.095648,-0.239608,0.582672,0.64
0.091256,-0.23668,0.591944,0.64
0.08784,-0.24204799999999999,0.620248,0.67
0.09759999999999999,-0.240584,0.636352,0.69
0.08588799999999999,-0.244976,0.623176,0.68
0.097112,-0.235216,0.608536,0.66
0.11712,-0.229848,0.6192719999999999,0.67
0.107848,-0.238144,0.618296,0.67
0.103944,-0.23668,0.635864,0.69
0.102968,-0.23619199999999999,0.638792,0.69
0.11223999999999999,-0.23619199999999999,0.630984,0.68
0.114192,-0.226432,0.626104,0.68
0.112728,-0.22691999999999998,0.601216,0.65
0.108824,-0.230824,0.61488,0.67
0.122,-0.220576,0.61,0.66
0.121512,-0.253272,0.61,0.67
0.11468,-0.230824,0.615368,0.67
0.122488,-0.213744,0.6143919999999999,0.66
0.127368,-0.222528,0.613416,0.66
0.13078399999999998,-0.228384,0.61244,0.67
0.137616,-0.22691999999999998,0.58316,0.64
0.137128,-0.233264,0.581208,0.64
0.140544,-0.223504,0.604632,0.66
0.14005599999999999,-0.22936,0.609024,0.67
0.147376,-0.240584,0.596824,0.66
