X,Y,Z,mag
0.675392,-1.799744,-1.809504,2.64
0.68076,-1.7982799999999999,-1.8055999999999999,2.64
0.675392,-1.829024,-1.801696,2.65
0.685152,-1.815848,-1.797792,2.65
0.6832,-1.804136,-1.793888,2.63
0.69296,-1.816824,-1.7982799999999999,2.65
0.72224,-1.823168,-1.809016,2.67
0.701256,-1.835856,-1.812432,2.67
0.701744,-1.835856,-1.810968,2.67
0.71736,-1.831952,-1.814872,2.68
0.724192,-1.840736,-1.8153599999999999,2.68
0.728096,-1.8353679999999999,-1.809992,2.68
0.7363919999999999,-1.843176,-1.813896,2.69
0.735416,-1.848056,-1.806088,2.69
0.7388319999999999,-1.850496,-1.8055999999999999,2.69
0.73444,-1.860744,-1.8129199999999999,2.7
0.740784,-1.855864,-1.806576,2.69
0.74176,-1.851472,-1.818288,2.7
0.743224,-1.8544,-1.821216,2.7
0.750544,-1.863184,-1.8226799999999999,2.71
0.754448,-1.86904,-1.813896,2.71
0.752984,-1.865136,-1.823168,2.71
0.7549359999999999,-1.860256,-1.818776,2.71
0.747128,-1.856352,-1.810968,2.7
0.73932,-1.865136,-1.806088,2.7
0.75396,-1.8695279999999999,-1.807064,2.71
0.77104,-1.86904,-1.810968,2.71
0.7646959999999999,-1.857816,-1.8202399999999999,2.71
0.755424,-1.8573279999999999,-1.832928,2.72
0.758352,-1.863184,-1.827072,2.72
0.763232,-1.86904,-1.821704,2.72
0.760304,-1.860744,-1.818288,2.71
0.7573759999999999,-1.858792,-1.816824,2.71
0.752984,-1.861232,-1.816336,2.71
0.769088,-1.8548879999999999,-1.828048,2.72
0.777384,-1.86416,-1.833904,2.73
0.766648,-1.862696,-1.836832,2.73
0.7759199999999999,-1.856352,-1.845616,2.73
0.781288,-1.850984,-1.835856,2.72
0.772016,-1.849032,-1.8251199999999999,2.71
0.7646959999999999,-1.851472,-1.816824,2.7
0.768112,-1.8402479999999999,-1.814872,2.7
0.782752,-1.8426879999999999,-1.825608,2.71
0.782752,-1.84708,-1.821216,2.71
0.7881199999999999,-1.85196,-1.8226799999999999,2.72
0.787144,-1.858304,-1.822192,2.72
0.79788,-1.849032,-1.819752,2.71
0.787144,-1.8597679999999999,-1.826584,2.72
0.774944,-1.867576,-1.831464,2.73
0.787632,-1.865624,-1.8251199999999999,2.73
0.805688,-1.85928,-1.816824,2.72
0.8017839999999999,-1.860744,-1.806576,2.71
0.802272,-1.86416,-1.799744,2.71
0.8252079999999999,-1.8573279999999999,-1.811456,2.72
0.824232,-1.866112,-1.8226799999999999,2.74
0.810568,-1.867576,-1.8007199999999999,2.72
0.818376,-1.858304,-1.813896,2.72
0.808616,-1.873432,-1.78608,2.71
0.80764,-1.88124,-1.78364,2.72
0.811056,-1.8846559999999999,-1.801696,2.73
0.8139839999999999,-1.880264,-1.779248,2.71
0.8139839999999999,-1.878312,-1.7782719999999999,2.71
0.817888,-1.89344,-1.789496,2.73
0.818864,-1.897832,-1.789984,2.73
0.820328,-1.892952,-1.770464,2.72
0.805688,-1.90808,-1.7568,2.72
0.8164239999999999,-1.903688,-1.77144,2.73
0.820816,-1.904664,-1.777784,2.73
0.830576,-1.911008,-1.785592,2.74
0.83448,-1.94224,-1.76656,2.75
0.821304,-1.928088,-1.755824,2.73
0.810568,-1.930528,-1.760216,2.74
0.816912,-1.9363839999999999,-1.755336,2.74
0.8066639999999999,-1.9461439999999999,-1.743624,2.73
0.824232,-1.94468,-1.739232,2.74
0.83692,-1.9485839999999999,-1.735328,2.74
0.818864,-1.965176,-1.7241039999999999,2.74
0.82716,-1.9856719999999999,-1.713856,2.75
0.833504,-1.998848,-1.708488,2.76
0.8276479999999999,-1.990064,-1.7094639999999999,2.75
0.81496,-2.007144,-1.708976,2.76
0.8164239999999999,-2.016416,-1.70068,2.76
0.823744,-2.016416,-1.694336,2.76
0.82472,-2.028128,-1.691896,2.77
0.821792,-2.040816,-1.691408,2.78
0.818864,-2.033496,-1.68604,2.77
0.828624,-2.041304,-1.668472,2.76
0.840824,-2.056432,-1.6626159999999999,2.77
0.820816,-2.063752,-1.6552959999999999,2.77
0.82472,-2.053016,-1.655784,2.76
0.82716,-2.062288,-1.653832,2.77
0.829112,-2.080832,-1.638216,2.78
0.826672,-2.094496,-1.633824,2.78
0.8276479999999999,-2.098888,-1.631384,2.78
0.8374079999999999,-2.102304,-1.6255279999999999,2.79
0.84424,-2.126216,-1.621136,2.8
0.8325279999999999,-2.13256,-1.609912,2.8
0.826672,-2.13988,-1.61528,2.81
0.829112,-2.160376,-1.614304,2.82
0.833992,-2.1667199999999998,-1.59332,2.82
0.841312,-2.180872,-1.591856,2.83
0.8325279999999999,-2.185752,-1.59088,2.83
0.8325279999999999,-2.186728,-1.595272,2.83
0.8325279999999999,-2.189168,-1.599176,2.84
0.828136,-2.219424,-1.587464,2.85
0.842776,-2.220888,-1.581608,2.85
0.844728,-2.23016,-1.577216,2.86
0.848144,-2.233088,-1.573312,2.86
0.84668,-2.241872,-1.577704,2.87
0.831552,-2.249192,-1.569896,2.87
0.828624,-2.236016,-1.558184,2.85
0.825696,-2.239432,-1.563552,2.85
0.8559519999999999,-2.24724,-1.5591599999999999,2.87
0.856928,-2.249192,-1.558184,2.87
0.8608319999999999,-2.26432,-1.553304,2.88
0.861808,-2.28384,-1.555744,2.89
0.873032,-2.2823759999999997,-1.547448,2.89
0.8632719999999999,-2.294576,-1.535736,2.89
0.862296,-2.302872,-1.5493999999999999,2.91
0.864248,-2.302384,-1.549888,2.91
0.8744959999999999,-2.302872,-1.543056,2.91
0.882304,-2.292624,-1.539152,2.9
0.895968,-2.307264,-1.535248,2.91
0.880352,-2.301896,-1.5342719999999999,2.9
