X,Y,Z,mag
0.487512,1.2165839999999999,-0.86132,1.57
0.511912,1.214632,-0.885232,1.59
0.5392399999999999,1.167296,-0.913536,1.58
0.5651039999999999,1.145336,-0.9359839999999999,1.58
0.584624,1.113616,-0.969656,1.59
0.593896,1.091168,-0.992592,1.59
0.613904,1.050176,-0.99796,1.57
0.64904,1.009184,-1.04676,1.59
0.667096,0.9940559999999999,-1.065304,1.6
0.72224,0.986248,-1.070184,1.62
0.750056,0.962824,-1.07116,1.62
0.787144,0.914024,-1.133136,1.66
0.796904,0.875472,-1.165344,1.66
0.84668,0.8174,-1.187792,1.67
0.892064,0.788608,-1.197552,1.69
0.896944,0.7646959999999999,-1.245864,1.72
0.917928,0.747128,-1.256112,1.73
0.9520879999999999,0.72956,-1.254648,1.74
0.981856,0.706136,-1.269776,1.75
1.016504,0.670024,-1.279536,1.77
1.0931199999999999,0.652456,-1.301984,1.82
1.112152,0.630496,-1.272216,1.8
1.147776,0.603656,-1.346392,1.87
1.176568,0.576328,-1.343952,1.88
1.21512,0.5416799999999999,-1.382504,1.92
1.24684,0.51484,-1.385432,1.93
1.275144,0.5002,-1.389336,1.95
1.29076,0.455792,-1.397144,1.96
1.309304,0.418216,-1.395192,1.96
1.374696,0.40504,-1.377624,1.99
1.419592,0.359656,-1.384456,2.02
1.4518,0.331352,-1.416664,2.06
1.501576,0.304024,-1.3815279999999999,2.06
1.5342719999999999,0.273768,-1.4137359999999999,2.1
1.554768,0.225456,-1.406904,2.11
1.5713599999999999,0.166408,-1.41764,2.12
1.60796,0.10638399999999999,-1.4112959999999999,2.14
1.629432,0.062952,-1.413248,2.16
1.636752,0.022935999999999998,-1.410808,2.16
1.653344,-0.029768,-1.3908,2.16
1.676768,-0.069784,-1.3742079999999999,2.17
1.6958,-0.106872,-1.365912,2.18
1.70312,-0.159576,-1.3542,2.18
1.729472,-0.198128,-1.34688,2.2
1.7416719999999999,-0.257176,-1.309304,2.19
1.753384,-0.292312,-1.303448,2.2
1.755336,-0.363072,-1.300032,2.21
1.777296,-0.396256,-1.264896,2.22
1.7782719999999999,-0.445544,-1.248792,2.22
1.750944,-0.47970399999999996,-1.233176,2.19
1.759728,-0.501176,-1.20292,2.19
1.760704,-0.521672,-1.162904,2.17
1.754848,-0.549488,-1.157048,2.17
1.74216,-0.582184,-1.150704,2.17
1.708,-0.603656,-1.1224,2.13
1.684088,-0.632448,-1.076528,2.1
1.6650559999999999,-0.64904,-1.064328,2.08
1.65676,-0.653432,-1.048224,2.07
1.640168,-0.664168,-1.02724,2.05
1.62504,-0.68076,-0.999912,2.03
1.585512,-0.684176,-1.020896,2.01
1.535736,-0.67588,-0.999424,1.95
1.518656,-0.670024,-0.94184,1.91
1.496208,-0.669536,-0.941352,1.89
1.466928,-0.668072,-0.9335439999999999,1.86
1.399584,-0.663192,-0.9472079999999999,1.82
1.36884,-0.637328,-0.916464,1.77
1.331752,-0.613904,-0.915488,1.73
1.279048,-0.615368,-0.898408,1.68
1.246352,-0.58072,-0.885232,1.64
1.20292,-0.567056,-0.88816,1.6
1.162904,-0.557296,-0.899384,1.57
1.12728,-0.544608,-0.894504,1.54
1.089704,-0.525088,-0.879864,1.5
1.069696,-0.487512,-0.868152,1.46
1.006256,-0.476288,-0.887672,1.42
0.935496,-0.46116,-0.930616,1.4
0.8954799999999999,-0.435296,-0.927688,1.36
0.856928,-0.410408,-0.940864,1.34
0.810568,-0.393328,-0.945256,1.31
0.76616,-0.366,-0.957456,1.28
0.724192,-0.352336,-0.976,1.27
0.683688,-0.328912,-1.007232,1.26
0.640744,-0.31232,-1.007232,1.23
0.596336,-0.305488,-1.01748,1.22
0.571448,-0.281576,-1.023824,1.21
0.550952,-0.253272,-1.0365119999999999,1.2
0.457744,-0.240584,-1.096048,1.21
0.43968799999999997,-0.216184,-1.0955599999999999,1.2
0.407968,-0.196176,-1.10532,1.19
0.37576,-0.188368,-1.11752,1.19
0.336232,-0.166408,-1.1302079999999999,1.19
0.303048,-0.154696,-1.138504,1.19
0.269864,-0.149816,-1.157536,1.2
0.246928,-0.127856,-1.170224,1.2
0.21862399999999999,-0.106872,-1.182912,1.21
0.17177599999999998,-0.101016,-1.171688,1.19
0.152256,-0.08052,-1.192672,1.21
0.066368,-0.0732,-1.2165839999999999,1.22
0.020007999999999998,-0.099064,-1.23708,1.24
-0.021471999999999998,-0.057096,-1.241472,1.24
-0.061975999999999996,-0.042943999999999996,-1.239032,1.24
-0.073688,-0.050752,-1.2385439999999999,1.24
-0.12395199999999999,0.0,-1.242936,1.25
-0.171288,-0.010735999999999999,-1.220976,1.23
-0.199592,-0.027816,-1.2287839999999999,1.25
