X,Y,Z,mag
0.512888,-0.693448,-1.159976,1.45
0.523624,-0.71248,-1.165344,1.46
0.545096,-0.716384,-1.148264,1.46
0.542168,-0.699304,-1.163392,1.46
0.539728,-0.69052,-1.170224,1.46
0.535824,-0.70272,-1.159,1.46
0.529968,-0.6954,-1.183888,1.47
0.531432,-0.685152,-1.176568,1.46
0.525088,-0.718336,-1.1916959999999999,1.49
0.5124,-0.731024,-1.20292,1.5
0.525088,-0.724192,-1.19804,1.5
0.526064,-0.706136,-1.21024,1.5
0.5133759999999999,-0.722728,-1.20292,1.49
0.50508,-0.726144,-1.1956,1.49
0.494344,-0.72224,-1.199016,1.48
0.483608,-0.732488,-1.211216,1.5
0.493856,-0.73444,-1.208288,1.5
0.499224,-0.73932,-1.208288,1.5
0.489952,-0.75152,-1.229272,1.52
0.469944,-0.737368,-1.22732,1.51
0.47482399999999997,-0.745176,-1.242448,1.52
0.48068,-0.720776,-1.24928,1.52
0.493856,-0.727608,-1.244888,1.52
0.496296,-0.731024,-1.2385439999999999,1.52
0.49141599999999996,-0.765184,-1.250256,1.55
0.482144,-0.77348,-1.281488,1.57
0.485072,-0.748592,-1.272704,1.55
0.48068,-0.732,-1.260504,1.53
0.46848,-0.7363919999999999,-1.270264,1.54
0.45139999999999997,-0.750056,-1.2829519999999999,1.55
0.45627999999999996,-0.749568,-1.282464,1.55
0.465064,-0.766648,-1.284416,1.57
0.459696,-0.7686,-1.2932,1.57
0.46116,-0.758352,-1.304912,1.58
0.467504,-0.763232,-1.314672,1.59
0.457256,-0.757864,-1.3175999999999999,1.59
0.45627999999999996,-0.743224,-1.323456,1.58
0.447008,-0.76128,-1.333216,1.6
0.448472,-0.755424,-1.345904,1.61
0.427,-0.7388319999999999,-1.348832,1.6
0.437736,-0.757864,-1.354688,1.61
0.432368,-0.765672,-1.360544,1.62
0.440664,-0.7564,-1.370304,1.63
0.430904,-0.7646959999999999,-1.3815279999999999,1.64
0.428464,-0.75152,-1.392264,1.64
0.428464,-0.7549359999999999,-1.387384,1.64
0.421144,-0.7573759999999999,-1.386896,1.64
0.417728,-0.750544,-1.394216,1.64
0.42212,-0.7549359999999999,-1.402024,1.65
0.427,-0.762744,-1.414224,1.66
0.428952,-0.73932,-1.403,1.64
0.41724,-0.743224,-1.40544,1.64
0.434808,-0.769576,-1.399584,1.66
0.41236,-0.75884,-1.4112959999999999,1.65
0.408944,-0.7671359999999999,-1.4186159999999999,1.66
0.410408,-0.770064,-1.423984,1.67
0.409432,-0.74908,-1.425448,1.66
0.418216,-0.752984,-1.409344,1.65
0.41724,-0.76372,-1.417152,1.66
0.413336,-0.743224,-1.4088559999999999,1.65
0.421144,-0.75152,-1.400072,1.64
0.41724,-0.7598159999999999,-1.403976,1.65
0.412848,-0.757864,-1.404952,1.65
0.40992,-0.746152,-1.405928,1.64
0.415776,-0.770064,-1.403488,1.65
0.422608,-0.764208,-1.402512,1.65
0.423584,-0.761768,-1.386896,1.64
0.425048,-0.7622559999999999,-1.384456,1.64
0.40455199999999997,-0.758352,-1.386896,1.63
0.394304,-0.765672,-1.377136,1.62
0.415776,-0.76372,-1.380064,1.63
0.41236,-0.7646959999999999,-1.370304,1.62
0.40016,-0.745664,-1.3790879999999999,1.62
0.394792,-0.747616,-1.380552,1.62
0.41236,-0.753472,-1.375672,1.62
0.404064,-0.750544,-1.35664,1.6
0.388448,-0.7549359999999999,-1.34688,1.59
0.395768,-0.751032,-1.3371199999999999,1.58
0.386496,-0.746152,-1.338584,1.58
0.385032,-0.750056,-1.338096,1.58
0.394304,-0.75396,-1.338584,1.59
0.386984,-0.7549359999999999,-1.323944,1.57
0.386496,-0.754448,-1.333704,1.58
0.386496,-0.760304,-1.331752,1.58
