Acc_X,Acc_Y,Acc_Z
24.39046669006348,0.3257925808429718,12.466848373413086
16.001995086669922,1.9920555353164675,-1.600761651992798
17.889719009399414,0.900009274482727,0.7652359008789062
12.888035774230955,0.8986256122589111,-3.711780071258545
8.689756393432617,6.963311195373535,-5.008383750915527
11.76283073425293,5.601932048797607,-5.507052421569824
13.37591552734375,7.239213466644287,-6.447511196136475
15.268564224243164,5.756296157836914,-7.672842979431152
20.39892196655273,6.597648143768311,-5.6600775718688965
22.893856048583984,4.682872295379639,-2.0578434467315674
22.164527893066406,4.545697212219238,-0.1771913468837738
18.33783531188965,1.0330225229263306,3.811257123947144
14.912972450256348,0.3660892248153686,7.226686477661133
11.494522094726562,1.5973336696624756,11.32664966583252
7.376701831817627,1.5275877714157104,4.464720726013184
6.50352954864502,18.42010307312012,-1.520350456237793
14.521636962890623,8.254613876342773,6.695198059082031
17.65582847595215,-4.080953121185303,4.120887756347656
19.28095817565918,-1.5538612604141235,11.980640411376951
14.413566589355469,4.103830337524414,17.713979721069336
12.840618133544922,5.67271900177002,19.81240463256836
14.842280387878418,8.675302505493164,16.05140495300293
15.41195583343506,10.605475425720217,13.575411796569824
13.588373184204102,8.084952354431152,12.591211318969728
11.138336181640623,5.173922061920166,8.37667179107666
10.123773574829102,5.427984714508057,5.250522613525391
10.549495697021484,5.077459335327148,0.771825909614563
10.56717586517334,5.146894454956055,-1.629206657409668
11.385082244873049,4.878915786743164,-3.359682559967041
11.44571018218994,6.07216739654541,-5.397092819213867
13.009906768798828,5.582087516784668,-6.439401626586914
16.779666900634766,1.757584571838379,-10.470216751098633
25.35077667236328,0.0302371382713317,-14.83029556274414
29.62193298339844,-3.665818929672241,-27.43964958190918
23.0327091217041,7.1708149909973145,-33.289276123046875
10.559863090515137,3.743695735931397,-31.54084205627441
5.291833877563477,-5.361265182495117,-38.184566497802734
1.999633550643921,-3.0328829288482666,-34.602230072021484
3.174002170562744,-2.953310251235962,-30.27773666381836
4.645695209503174,4.58246660232544,-40.54055404663086
25.737178802490234,6.688354015350342,-4.41016149520874
16.04399871826172,2.9373505115509038,8.729849815368652
23.922191619873047,-6.51520299911499,-4.85422945022583
11.472498893737791,0.6692160367965698,-2.6359243392944336
14.681041717529297,3.828027725219727,-2.4669129848480225
10.669615745544434,4.849568843841553,-4.865900039672852
13.48293685913086,8.594939231872559,-4.361763000488281
15.07875633239746,8.357463836669922,-4.077746868133545
17.527671813964844,5.683584213256836,-4.7470879554748535
20.278091430664062,5.111795425415039,-3.2690017223358154
19.436729431152344,2.1791985034942627,-0.1515960842370987
16.6101131439209,2.7610085010528564,1.9491392374038696
15.770463943481444,1.4006924629211426,5.838365077972412
12.943973541259766,1.2042794227600098,11.351147651672363
6.728470325469971,2.4320034980773926,8.241907119750977
4.898373603820801,17.24336051940918,-5.10353422164917
14.67180347442627,13.07879638671875,8.934968948364258
18.92235374450684,-5.369818210601807,9.086714744567873
19.30119514465332,-4.612515449523926,14.06265640258789
16.40436363220215,-0.0604826211929321,18.7434139251709
13.91395092010498,5.587335586547852,18.82208824157715
15.996508598327637,11.025604248046877,16.076602935791016
15.166049003601074,8.670675277709961,13.350866317749023
13.89704704284668,8.41392993927002,10.328207015991213
12.609078407287598,9.251436233520508,6.753720760345459
9.725278854370115,6.892799377441406,3.164135456085205
9.40738296508789,6.719871997833252,-0.0720915794372558
8.668109893798828,7.658308982849121,-2.4175009727478027
9.577235221862791,6.780349254608154,-4.456538677215576
9.147540092468262,6.002488136291504,-6.147676944732666
12.851873397827148,6.66838264465332,-6.990251064300537
16.31193733215332,2.4939684867858887,-11.22558879852295
24.225749969482425,0.1809691190719604,-18.4808349609375
28.4462947845459,-4.307933330535889,-27.804147720336918
18.99327087402344,5.866020679473877,-32.81435012817383
10.302497863769531,4.332300186157227,-31.59758186340332
5.557450771331787,-3.96959400177002,-33.7827262878418
2.378455877304077,-2.3343446254730225,-30.452178955078125
2.8061060905456543,-3.445291757583618,-27.64912796020508
4.0130391120910645,3.3954010009765625,-37.09601211547852
19.395112991333008,5.9077863693237305,-19.36420249938965
20.076040267944336,5.790083408355713,19.194440841674805
18.651350021362305,-5.830869197845459,-9.290332794189451
23.30917739868164,-4.775636196136475,2.7488608360290527
15.119869232177734,-1.169002652168274,-2.9506797790527344
8.533426284790039,6.75305700302124,-4.453733921051025
8.573298454284668,9.902457237243652,-3.948180913925171
12.963918685913086,9.846400260925291,-6.323214054107666
15.118329048156738,7.386443138122559,-5.650521278381348
19.545101165771484,6.081348896026611,-4.128979206085205
21.3909912109375,3.805072069168091,-3.1885733604431152
21.31268119812012,1.7036839723587036,0.6872332096099854
15.596787452697754,1.4057329893112185,3.496647834777832
14.520751953125,0.5603064894676208,6.331916809082031
11.898606300354004,0.7713316679000854,12.112970352172852
5.229587554931641,3.0875043869018555,0.9320579767227172
7.982166290283203,21.522863388061523,0.528197705745697
16.031818389892578,5.853268146514893,8.001745223999023
19.045141220092773,-5.268925666809082,8.60374641418457
19.311567306518555,-3.568102598190308,15.64295768737793
14.924846649169922,3.150493621826172,19.935457229614254
14.980865478515623,8.264434814453125,18.238365173339844
16.053958892822266,9.82138442993164,13.98453426361084
14.66183853149414,8.854068756103516,11.547938346862791
13.603350639343262,6.904247760772705,9.299200057983398
11.39876651763916,5.774232387542725,5.379885196685791
9.172089576721191,7.053971767425537,2.551322221755981
9.36085605621338,7.245342254638672,-0.4557955861091614
9.02080249786377,7.045469760894775,-1.8445483446121216
10.285096168518066,6.349509239196777,-3.417231798171997
10.663357734680176,4.848993301391602,-4.80239725112915
13.235068321228027,2.022238254547119,-5.838709354400635
17.453720092773438,-0.721397340297699,-9.280452728271484
25.9572696685791,-0.6711757779121399,-15.536661148071287
30.77377700805664,-2.5691111087799072,-27.56586456298828
20.49409866333008,7.541623115539551,-36.706825256347656
10.798309326171877,2.430302619934082,-34.81631851196289
4.753254413604736,-3.8447670936584473,-36.442527770996094
2.280146837234497,-3.681614637374878,-32.9178352355957
3.3196451663970947,-4.995798110961914,-28.724327087402344
2.1298296451568604,14.429737091064451,-40.67289733886719
28.26932907104492,1.186016321182251,-1.563923716545105
16.78567886352539,-0.2700446844100952,11.987135887145996
24.91764068603516,-4.209558963775635,-3.039222002029419
15.40833568572998,-1.8315945863723757,0.173783004283905
14.427484512329102,0.2952765822410583,-2.9527463912963867
8.522465705871582,6.310093879699707,-4.913820743560791
9.001823425292969,9.038859367370604,-5.281790256500244
12.98826503753662,9.71638011932373,-5.705955505371094
15.947628021240234,7.099662780761719,-6.109951019287109
19.878368377685547,5.9540696144104,-3.5013883113861084
