PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z 
1,3556455711,0.6989599,0.31584808,-0.3841661,0.5139178,0.056593090295791626,0.03178655728697777,0.002756582573056221,-0.09560027718544006,0.22601942718029022, 0.01549120619893074
2,3556472378,0.69923013,0.31533197,-0.38421986,0.513827,13.44006633758545,0.5386984348297119,7.827908992767334,2.7255303859710693,1.132023572921753, -1.1618047952651978
3,3556489045,0.69866115,0.3143708,-0.38527593,0.51439863,13.269372940063477,0.9665430188179016,7.758032321929932,2.0058393478393555,1.3628325462341309, -0.5990298390388489
4,3556505712,0.6990686,0.31554186,-0.3846217,0.5136172,13.262348175048828,0.4291265308856964,7.616052150726318,0.35986486077308655,0.6636314392089844, -1.2153609991073608
5,3556522379,0.69860613,0.31560367,-0.3851707,0.5137971,13.397804260253906,0.8263869285583496,7.819492340087891,2.705104351043701,1.7446151971817017, -0.40181198716163635
6,3556539046,0.69865924,0.3157316,-0.38520288,0.5136221,13.008378982543945,0.8471161127090454,7.520170211791992,-0.7896907925605774,1.8748178482055664, -0.894523561000824
7,3556555713,0.69871455,0.31619778,-0.38489026,0.51349425,13.457968711853027,0.4065352976322174,7.750302314758301,0.6815731525421143,2.2305779457092285, -0.3423137664794922
8,3556572380,0.69856,0.3160857,-0.38494006,0.5137363,13.216821670532227,1.0809561014175415,7.667294025421143,0.5498085021972656,2.814995765686035, -0.30799269676208496
9,3556589047,0.6987883,0.31622028,-0.38467354,0.5135428,13.350284576416016,0.5017973184585571,7.706542491912842,0.011519311927258968,2.975882053375244, -0.2903839945793152
10,3556605714,0.69889784,0.31609666,-0.38453212,0.51357555,13.349547386169434,0.8833669424057007,7.81804084777832,0.39167580008506775,3.3490333557128906, -0.07233026623725891
11,3556622381,0.69907695,0.31599793,-0.38434088,0.51353574,13.096193313598633,0.6271712183952332,7.592541694641113,-0.39539599418640137,2.8197338581085205, -0.056642480194568634
12,3556639048,0.69925916,0.31583858,-0.38418958,0.51349914,13.495509147644043,0.5873312950134277,7.976800918579102,0.5419198870658875,2.878028631210327, 0.18824690580368042
