PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z 
1,3057195886,0.7864174,0.1644094,-0.3490915,0.4823406,-0.11205822229385376,-0.07101479172706604,-0.1810959279537201,-0.11515010893344879,0.4814816117286682, -0.2158551663160324
2,3057212553,0.78629684,0.16615815,-0.3490993,0.48193216,10.192831993103027,-1.0370643138885498,10.039200782775879,-0.4271686375141144,2.7830445766448975, 2.6122076511383057
3,3057229220,0.7863838,0.16683973,-0.349044,0.48159483,10.125872611999512,-1.21786630153656,9.865826606750488,-0.22051255404949188,2.5957255363464355, 2.9300739765167236
4,3057245887,0.7860841,0.16639425,-0.34965342,0.48179594,10.185522079467773,-1.1897683143615723,9.976033210754395,-0.6686452627182007,2.7309353351593018, 2.840353012084961
5,3057262554,0.7859017,0.16571045,-0.35009974,0.48200494,10.183267593383789,-1.069244384765625,10.007885932922363,0.2315068393945694,2.923081398010254, 2.7359299659729004
6,3057279221,0.78573394,0.16524656,-0.35019872,0.48236564,10.162728309631348,-1.1843926906585693,9.884686470031738,-0.38211581110954285,3.0667684078216553, 2.784503698348999
7,3057295888,0.78556013,0.16473868,-0.3503569,0.48270747,10.088294982910156,-1.2000646591186523,9.994904518127441,-0.2547054588794708,3.103523015975952, 3.0809836387634277
8,3057312555,0.7854571,0.16424364,-0.3503721,0.4830329,10.068622589111328,-1.0010548830032349,9.871472358703613,0.07959786802530289,2.7230076789855957, 2.5311942100524902
9,3057329222,0.7854004,0.16388403,-0.3502963,0.48330238,10.025729179382324,-1.1541023254394531,9.927970886230469,-0.5495845675468445,2.8198370933532715, 2.5935487747192383
10,3057345889,0.78529704,0.1636142,-0.3501194,0.4836895,10.095093727111816,-1.1908918619155884,9.903876304626465,0.2567096948623657,2.6788387298583984, 2.707537889480591
11,3057362556,0.7852078,0.16334888,-0.34996748,0.4840338,10.101201057434082,-1.0796128511428833,9.948123931884766,0.11882370710372925,2.635373830795288, 2.3119494915008545
12,3057379223,0.7851685,0.16312361,-0.34983456,0.48426938,10.108698844909668,-1.0378049612045288,9.840275764465332,0.2002848982810974,2.2990403175354004, 2.3688223361968994
13,3057395890,0.7851118,0.16299665,-0.34968215,0.48451415,9.985316276550293,-1.1072536706924438,9.82380485534668,0.6979780793190002,2.3111684322357178, 2.6723716259002686
14,3057412557,0.78511757,0.16274461,-0.34951547,0.48470974,10.159317016601562,-0.9893655180931091,9.966447830200195,-0.3909650444984436,2.8753392696380615, 2.2516186237335205
15,3057429224,0.78503025,0.16260259,-0.34927595,0.4850714,10.196249961853027,-1.1249748468399048,9.90890884399414,0.02568313665688038,2.9657397270202637, 2.7251980304718018
16,3057445891,0.78507715,0.16240719,-0.34911925,0.48517382,10.168971061706543,-0.9598488807678223,9.774436950683594,-0.03803486004471779,2.758084535598755, 2.2736968994140625
17,3057462558,0.7849744,0.16223337,-0.3489105,0.4855483,10.106179237365723,-1.0826337337493896,10.061600685119629,-0.5510187745094299,3.354616641998291, 2.879398822784424
18,3057479225,0.78490645,0.16217971,-0.34860206,0.48589742,10.129443168640137,-0.806850254535675,9.77198600769043,0.8885365724563599,3.2284233570098877, 2.7559075355529785
19,3057495892,0.78493696,0.16194725,-0.34838247,0.4860834,10.12185287475586,-1.0107569694519043,9.971278190612793,-0.519271969795227,3.495321035385132, 2.975421190261841
20,3057512559,0.784936,0.16170414,-0.34817812,0.486312,9.976177215576172,-1.1857234239578247,9.897175788879395,-0.5884262323379517,3.3489699363708496, 3.25470232963562
21,3057529226,0.7848975,0.1615863,-0.34794202,0.48658222,9.950111389160156,-0.9121045470237732,9.766634941101074,0.3280026316642761,2.9537909030914307, 2.9143216609954834
22,3057545893,0.7849101,0.16133562,-0.3476891,0.4868256,10.055930137634277,-1.0965149402618408,10.150519371032715,-0.5075797438621521,3.5703272819519043, 2.999420166015625
23,3057562560,0.7849537,0.16116595,-0.34740034,0.48701802,10.161197662353516,-1.0930484533309937,9.873767852783203,0.5155771970748901,3.231816530227661, 2.8955347537994385
24,3057579227,0.7850236,0.16095625,-0.34725565,0.48707762,9.953944206237793,-1.0637818574905396,9.738829612731934,-0.08896572142839432,2.5568456649780273, 2.680823564529419
25,3057595894,0.7850802,0.16080762,-0.34699157,0.48722392,9.994729042053223,-1.0274797677993774,10.208940505981445,0.5033984184265137,3.1429028511047363, 2.4730923175811768
26,3057612561,0.78515315,0.16066395,-0.3467695,0.4873118,10.02857780456543,-0.9489650130271912,9.702356338500977,0.5560581684112549,2.61899471282959, 2.469928741455078
27,3057629228,0.78515756,0.16056871,-0.34652844,0.4875073,10.078230857849121,-1.0919570922851562,9.973917007446289,0.3875649869441986,2.725377082824707, 2.358065128326416
28,3057645895,0.78516996,0.16046472,-0.34627828,0.48769918,10.06482982635498,-0.9259783029556274,9.923968315124512,0.5695304870605469,2.7830569744110107, 2.4527812004089355
29,3057662562,0.7852194,0.16028272,-0.34607768,0.48782235,10.021613121032715,-1.0494295358657837,9.825709342956543,0.12009155005216599,2.748351573944092, 2.6136927604675293
30,3057679229,0.7852408,0.15997118,-0.3458614,0.48804307,10.062307357788086,-1.0483661890029907,10.06589126586914,-0.12853732705116272,2.9979088306427, 2.975177764892578
31,3057695896,0.785241,0.15956432,-0.34565514,0.48832223,10.061230659484863,-1.0507721900939941,9.863995552062988,-0.37888863682746887,2.905562162399292, 3.0745418071746826
32,3057712563,0.78525215,0.15915827,-0.34541255,0.48860812,10.141566276550293,-0.9323602914810181,10.0314359664917,0.035800155252218246,2.993823766708374, 3.0902812480926514
33,3057729230,0.78521013,0.15876852,-0.3451895,0.48896012,9.97614574432373,-1.0868175029754639,9.827878952026367,0.028615791350603104,2.771390438079834, 3.303622007369995
34,3057745897,0.78522617,0.15829308,-0.3449383,0.48926565,10.036849975585938,-0.9480270743370056,10.12120246887207,-0.6159982681274414,3.300100564956665, 2.895176410675049
35,3057762564,0.78522724,0.15782073,-0.34470344,0.48958194,10.162750244140625,-1.1205211877822876,9.944089889526367,-0.29106274247169495,3.126805305480957, 3.339864492416382
36,3057779231,0.7852447,0.15748864,-0.34442565,0.48985645,10.143689155578613,-0.9490287899971008,9.998106002807617,0.48465001583099365,2.8827290534973145, 2.664278268814087
37,3057795898,0.7852415,0.15710334,-0.34417522,0.4901612,9.941568374633789,-0.987219512462616,9.921128273010254,0.20451100170612335,2.896469831466675, 3.0618255138397217
38,3057812565,0.78524184,0.15672703,-0.3439221,0.4904584,9.978689193725586,-1.146335244178772,10.011161804199219,0.21092696487903595,2.8827412128448486, 2.9557247161865234
