Acc_X,Acc_Y,Acc_Z
14.479948043823242,-3.716655731201172,-27.71843147277832
21.493915557861328,-2.792597532272339,14.029705047607422
12.360030174255373,-3.3912887573242188,2.2760283946990967
17.529268264770508,-1.9863455295562744,-0.2090469896793365
14.162294387817385,-1.7129802703857422,2.6650562286376958
25.83436393737793,2.225205659866333,1.6813929080963137
9.342167854309082,3.717925786972046,-4.43701696395874
8.29158878326416,-3.481205463409424,-4.144245147705078
11.21930980682373,-0.942205250263214,-6.357719421386719
11.29457950592041,-1.580976963043213,-6.592229843139648
14.55254077911377,-4.159372806549072,-7.80609655380249
18.303672790527344,2.9189820289611816,-6.375975608825684
19.861297607421875,0.0987885296344757,-4.291617393493652
21.59312057495117,2.6308276653289795,-3.9226949214935294
22.05024528503418,2.490187644958496,0.8144093751907349
17.936582565307617,0.7915316820144653,3.2421767711639404
13.577428817749023,-1.0447633266448977,5.452849388122559
11.217978477478027,-4.275815010070801,6.107676982879639
6.605497360229492,-10.643758773803713,-0.6502191424369812
6.673645496368408,-14.36001682281494,6.610044479370117
6.6783294677734375,-9.554636001586914,8.559911727905273
10.004085540771484,-8.66066837310791,2.211986541748047
10.985398292541504,-8.977046966552734,2.915113687515259
14.224334716796877,-7.148513317108154,4.156312942504883
16.21511459350586,-9.169759750366213,10.626246452331545
17.282264709472656,-12.276830673217772,10.480117797851562
19.282001495361328,-11.317341804504396,8.09746265411377
16.051504135131836,-11.382006645202637,6.024092197418213
14.1331787109375,-9.914048194885254,4.096940040588379
13.42396354675293,-7.165207862854004,4.053258419036865
12.588143348693848,-5.367423057556152,1.296410322189331
11.291568756103516,-3.722812414169312,1.0113900899887085
10.141176223754885,-3.202366352081299,-0.8570753335952759
11.018502235412598,-2.645161390304565,-1.0434939861297607
11.77181625366211,-1.2290757894515991,-1.2460205554962158
12.527623176574709,1.365330457687378,-1.2099398374557495
13.746922492980955,3.716445207595825,-2.212265491485596
16.39463996887207,7.923300266265869,-3.9716567993164062
20.956493377685547,7.743877410888672,-7.935761451721191
25.39837455749512,9.163604736328123,-14.748974800109863
31.86602783203125,12.580743789672852,-22.785837173461918
26.592893600463867,12.80307674407959,-23.63212776184082
14.986258506774902,14.03242015838623,-32.396114349365234
8.394962310791016,10.936111450195312,-34.749080657958984
5.98919677734375,11.142476081848145,-33.925777435302734
9.010757446289062,9.959108352661133,-29.292879104614254
10.520689010620115,5.979527473449707,-32.4443244934082
21.614112854003903,-0.5794733166694641,-8.088653564453125
14.893064498901367,-7.143150806427002,17.627939224243164
14.579357147216797,0.2633554339408874,-2.0372602939605717
17.319698333740234,5.018514633178711,1.4128386974334717
10.914569854736328,-0.8690266013145447,-0.93031108379364
13.422327995300291,-0.1423453986644745,-1.2806072235107422
8.668212890625,-0.509681761264801,-4.269157409667969
7.296148300170898,-0.4504408240318298,-6.360538005828857
11.406133651733398,-4.663188457489014,-4.453229904174805
12.082358360290527,-3.423349142074585,-6.574991703033447
10.936046600341797,-5.377806663513184,-6.142439365386963
16.86196517944336,-3.810823678970337,-7.218898773193359
19.058618545532227,-1.3859140872955322,-5.869687080383301
22.534786224365234,2.7617440223693848,-4.067657947540283
21.95859718322754,2.1409122943878174,-1.5093897581100464
19.87022399902344,3.042877435684204,1.6157822608947754
17.023334503173828,2.035761833190918,5.69412899017334
13.274516105651855,-3.0174331665039062,8.083869934082031
9.709071159362791,-4.865307331085205,0.3710611760616302
10.650617599487305,-16.071786880493164,6.843306541442871
5.434810638427734,-10.16323471069336,4.727813720703125
10.42414093017578,-9.560038566589355,4.288741588592529
13.52845859527588,-8.318275451660156,1.5091946125030518
17.119644165039062,-9.20687484741211,8.386716842651367
16.516220092773438,-11.265960693359377,11.33018398284912
17.146564483642578,-12.838324546813965,9.524486541748049
16.321224212646484,-12.341753959655762,6.640200614929199
15.423864364624023,-8.68960189819336,6.642197132110596
14.238859176635742,-6.942159652709961,5.167313098907471
12.830965995788574,-7.45128059387207,2.497898817062378
10.557209014892578,-5.525641441345215,2.63369083404541
9.284345626831056,-2.801419973373413,1.9789409637451167
10.451350212097168,-2.0471391677856445,0.9940598607063292
11.418959617614746,-1.4359747171401978,0.3762797117233276
13.02163314819336,-0.4233579039573669,-1.097867488861084
13.541919708251951,1.1792042255401611,-1.5939902067184448
15.347528457641602,3.430506944656372,-3.288873672485352
18.585071563720703,6.367269039154053,-5.849470615386963
22.17451858520508,4.94320011138916,-9.575621604919434
27.98799705505371,9.009623527526855,-17.359764099121094
30.656230926513672,10.714447021484377,-22.187408447265625
19.63932609558105,7.454898834228516,-28.998497009277344
11.610146522521973,11.970561027526855,-34.30770492553711
3.7793800830841056,13.081830978393556,-32.83760452270508
