PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z 
1,599962821,0.6132742,0.4529281,-0.3532445,0.5421894,-0.11343298852443695,-0.11723937094211578,-0.13228604197502136,-0.14217902719974518,0.5693374872207642, -0.1265505701303482
2,599979488,0.61422294,0.45254657,-0.3533021,0.5413959,15.5538330078125,3.0209550857543945,5.739250183105469,0.6948278546333313,3.5732860565185547, -1.139995813369751
3,599996155,0.61476845,0.4528999,-0.3521329,0.54124314,15.632551193237305,2.8821074962615967,5.805878639221191,0.06355152279138565,3.7438158988952637, -0.6929389238357544
4,600012822,0.61483645,0.4525433,-0.3515475,0.5418441,15.47854232788086,2.755437135696411,5.83018684387207,0.5080855488777161,3.9397525787353516, -0.5600857734680176
5,600029489,0.61511,0.45141646,-0.35165715,0.5424024,15.60608196258545,3.1884706020355225,5.490026473999023,0.6180921196937561,3.3578572273254395, -0.9725782871246338
6,600046156,0.61536616,0.45177934,-0.35170546,0.5417779,15.5193510055542,2.864389181137085,5.879086017608643,0.43665173649787903,3.6297614574432373, -0.6355407238006592
7,600062823,0.6156185,0.45168447,-0.35157943,0.5416522,15.704061508178711,2.9773056507110596,5.687127590179443,0.6169522404670715,3.090409278869629, -0.8292879462242126
8,600079490,0.6158594,0.4515871,-0.35169932,0.54138166,15.715204238891602,2.9127390384674072,5.894003868103027,0.012992043048143387,3.1272404193878174, -0.3859962522983551
9,600096157,0.6159086,0.45146483,-0.35156918,0.5415121,15.685810089111328,2.9295830726623535,5.817513465881348,0.24253305792808533,3.1300315856933594, -0.37092307209968567
10,600112824,0.61588025,0.4513976,-0.35131636,0.54176426,15.714685440063477,2.96777081489563,5.721063613891602,0.8374521136283875,3.2633848190307617, -0.47547417879104614
11,600129491,0.6161648,0.4511239,-0.35132074,0.54166603,15.66995620727539,2.885869026184082,5.7668962478637695,0.6467527747154236,3.7910454273223877, -0.3132305443286896
12,600146158,0.6164578,0.45085788,-0.35128817,0.54157525,15.595006942749023,3.0362801551818848,5.743812084197998,0.4418255388736725,3.8285422325134277, -0.8576926589012146
13,600162825,0.6166655,0.4507217,-0.35110164,0.541573,15.734753608703613,3.097949504852295,5.653924942016602,-0.1774960309267044,3.6191201210021973, -1.1892234086990356
14,600179492,0.6168682,0.4506139,-0.35092607,0.54154587,15.88781452178955,2.9039855003356934,5.990549087524414,0.25736284255981445,3.9245128631591797, -0.6359634399414062
15,600196159,0.6170309,0.4504454,-0.35075817,0.54160917,15.996673583984375,2.86136531829834,5.991453170776367,0.23680861294269562,3.70161771774292, -0.4279753863811493
16,600212826,0.6170164,0.45033675,-0.35052615,0.5418665,15.89185905456543,2.9188976287841797,5.756618022918701,0.9792185425758362,3.485088348388672, -0.05089243873953819
17,600229493,0.61710757,0.45013967,-0.35037827,0.54202193,15.821887016296387,3.201620578765869,5.701597690582275,0.707288384437561,3.8300533294677734, -0.11497543007135391
18,600246160,0.61740184,0.44984338,-0.35039985,0.5419189,15.680283546447754,3.0249719619750977,5.763452529907227,0.12249915301799774,3.7576072216033936, 0.03344378620386124
19,600262827,0.61752826,0.44965306,-0.35031623,0.54198676,15.872457504272461,3.078695297241211,5.7220072746276855,-0.3525843918323517,3.4669413566589355, 0.07237508147954941
20,600279494,0.61764985,0.44946498,-0.35022563,0.5420628,15.869254112243652,2.991455554962158,5.785643577575684,-0.7598391771316528,3.5521039962768555, 0.04660871624946594
21,600296161,0.6178602,0.4492184,-0.35023218,0.5420232,15.887274742126465,2.8796236515045166,5.987927436828613,-0.9960012435913086,3.390385389328003, -0.018607625737786293
22,600312828,0.6179438,0.4490419,-0.35021833,0.54208326,16.053821563720703,3.012955904006958,5.797929763793945,-0.878528356552124,2.7962982654571533, 0.10987207293510437
23,600329495,0.61795413,0.44884586,-0.35021135,0.54223824,15.861250877380371,2.9496028423309326,6.075591087341309,-0.8955735564231873,2.976407051086426, 0.7136402726173401
24,600346162,0.61798835,0.44866887,-0.35019475,0.54235613,15.968186378479004,3.1662709712982178,5.788881301879883,-0.2258271872997284,2.736825942993164, 0.6162607669830322
25,600362829,0.61794436,0.44849238,-0.35022393,0.5425334,15.940193176269531,2.9324464797973633,5.90969705581665,-0.40072351694107056,2.543475389480591, 1.33760404586792
26,600379496,0.6179513,0.4482244,-0.3502987,0.5426987,15.915492057800293,2.9441211223602295,5.943458080291748,-0.6729224324226379,2.803597927093506, 1.5727285146713257
27,600396163,0.61790997,0.44800797,-0.35037333,0.54287624,15.942085266113281,2.993865728378296,5.727978706359863,-0.6482830047607422,2.3783631324768066, 1.5045092105865479
28,600412830,0.6179136,0.44777027,-0.35038078,0.5430635,15.817168235778809,2.887671947479248,5.70656156539917,-0.05602777376770973,3.074324131011963, 1.460173487663269
29,600429497,0.6179993,0.44750625,-0.3503321,0.54321504,15.744757652282715,2.8620872497558594,5.7394256591796875,-0.6427891254425049,3.482936382293701, 0.7277272343635559
30,600446164,0.6182376,0.44720924,-0.350321,0.54319584,15.881680488586426,2.7824127674102783,5.822320461273193,-1.6101809740066528,3.3268275260925293, -0.32890552282333374
31,600462831,0.61851627,0.44693002,-0.35012826,0.5432325,15.943334579467773,2.6808927059173584,6.025201320648193,-0.511703372001648,3.750359058380127, -0.697036862373352
32,600479498,0.6187786,0.446679,-0.34979388,0.5433558,16.217554092407227,2.643179178237915,6.042164325714111,-0.42727112770080566,3.665670871734619, -1.027812123298645
33,600496165,0.6190116,0.44646892,-0.34937552,0.54353225,16.131683349609375,2.6258177757263184,6.074244022369385,0.6625685691833496,3.830770492553711, -0.8583329916000366
34,600512832,0.6192372,0.4463483,-0.34883058,0.5437239,15.84644889831543,3.028371810913086,5.861966609954834,1.5837293863296509,4.003783702850342, -1.340556025505066
35,600529499,0.61949885,0.44620985,-0.34830645,0.54387563,15.63109302520752,2.9872243404388428,5.810905933380127,1.1846961975097656,3.9259467124938965, -1.5226110219955444
36,600546166,0.61976856,0.44605815,-0.34784487,0.5439883,15.605676651000977,3.022138833999634,5.589353084564209,0.5957067012786865,3.567945718765259, -1.5579694509506226
37,600562833,0.6201031,0.4458074,-0.34746656,0.54405427,15.689269065856934,3.037114143371582,5.807362079620361,-0.676162600517273,3.554281234741211, -1.5921881198883057
